日期,合约编码,交易代码,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,到期日,标的代码,标的收盘价,Delta,Theta,Gamma,Vega,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,连续标志,期货代码,期货收盘
20180102,10001158.SH,510050C1802M03100,3.1,0.0134,0.0196,0.0131,0.0179,8637.0,3787.0,1493205.0,10000,20180228,510050.SH,2.907,0.18,-0.169,1.431,0.302,0.079,0.164952266235,0.175640991644,0.187643473581,0.151758666639,0.135925257835,0.133244494436,0.129827643861,0.127450801251,L2,IH1802,2927.2
20180103,10001158.SH,510050C1802M03100,3.1,0.0172,0.0214,0.0152,0.0169,7459.0,5758.0,1401950.0,10000,20180228,510050.SH,2.912,0.177,-0.164,1.469,0.296,0.077,0.151388196045,0.165042456515,0.180661781288,0.151688273727,0.135157132559,0.132448054505,0.129783845391,0.127363782646,L2,IH1802,2927.4
20180104,10001158.SH,510050C1802M03100,3.1,0.0178,0.0188,0.0155,0.016,6704.0,7804.0,1157837.0,10000,20180228,510050.SH,2.919,0.176,-0.16,1.526,0.293,0.075,0.151431282539,0.158272145345,0.179375125776,0.151397136196,0.134796184984,0.132362151257,0.129754032724,0.126997958873,L2,IH1802,2937.8
20180105,10001158.SH,510050C1802M03100,3.1,0.0164,0.0197,0.0154,0.016,5273.0,10032.0,896425.0,10000,20180228,510050.SH,2.933,0.183,-0.159,1.649,0.299,0.077,0.150659334687,0.154191058058,0.166391784496,0.151472858774,0.134738281233,0.130799130753,0.129686046327,0.127065772331,L2,IH1802,2950.2
20180108,10001158.SH,510050C1802M03100,3.1,0.0165,0.0195,0.0161,0.0176,8361.0,12609.0,1471509.0,10000,20180228,510050.SH,2.944,0.198,-0.176,1.741,0.306,0.079,0.146536972076,0.152962452172,0.166859305092,0.151537989618,0.130386669735,0.130186294157,0.129198372382,0.126787352257,L2,IH1802,2959.8
20180109,10001158.SH,510050C1802M03100,3.1,0.0181,0.0208,0.0174,0.0202,10901.0,15974.0,2104224.0,10000,20180228,510050.SH,2.97,0.231,-0.187,2.01,0.334,0.091,0.148795112495,0.150994409849,0.167366517704,0.152259086234,0.129924031107,0.130673670598,0.128551541406,0.126727053829,L2,IH1802,2986.4
20180110,10001158.SH,510050C1802M03100,3.1,0.0204,0.026,0.0185,0.0256,21406.0,20671.0,4703213.0,10000,20180228,510050.SH,2.994,0.278,-0.211,2.229,0.368,0.108,0.150208518408,0.13489081113,0.153246028671,0.152847379483,0.130479370603,0.130895288266,0.128691882268,0.126931092437,L2,IH1802,3006.4
20180111,10001158.SH,510050C1802M03100,3.1,0.0251,0.0319,0.023,0.0267,23652.0,25971.0,6340337.0,10000,20180228,510050.SH,2.991,0.279,-0.223,2.153,0.364,0.106,0.080764487288,0.133644457669,0.153090434465,0.152237121438,0.130111965946,0.129135189628,0.128317004931,0.126916279897,L2,IH1802,3004.2
20180112,10001158.SH,510050C1802M03100,3.1,0.0259,0.0324,0.0259,0.0311,21372.0,27631.0,6265203.0,10000,20180228,510050.SH,3.018,0.327,-0.234,2.455,0.391,0.123,0.08220018845,0.131390558281,0.150262804499,0.153060983193,0.13064353183,0.129618555119,0.128369340908,0.127156858324,L2,IH1802,3032.6
20180115,10001158.SH,510050C1802M03100,3.1,0.032,0.0536,0.0317,0.0432,44761.0,28837.0,19868789.0,10000,20180228,510050.SH,3.043,0.395,-0.285,2.451,0.407,0.14,0.0791715949866,0.120653195901,0.149022152169,0.153036747376,0.131079259148,0.128880900648,0.128512692522,0.127396474538,L2,IH1802,3058.0
20180116,10001158.SH,510050C1802M03100,3.1,0.0426,0.0575,0.0418,0.0575,32856.0,35393.0,15540630.0,10000,20180228,510050.SH,3.064,0.453,-0.328,2.301,0.417,0.157,0.0539278888747,0.121102094042,0.148984542533,0.153406162171,0.131422088669,0.128827220094,0.128670711199,0.127510758913,L2,IH1802,3090.6
20180117,10001158.SH,510050C1802M03100,3.1,0.0579,0.0869,0.0544,0.0593,76416.0,36163.0,53296933.0,10000,20180228,510050.SH,3.071,0.467,-0.332,2.352,0.414,0.158,0.0529960863176,0.114616976445,0.142301896345,0.153217474166,0.131137434305,0.128404843487,0.128647936174,0.127511859885,L2,IH1802,3082.4
20180118,10001158.SH,510050C1802M03100,3.1,0.0667,0.0917,0.0661,0.0846,55606.0,37396.0,43260324.0,10000,20180228,510050.SH,3.106,0.546,-0.382,2.085,0.413,0.181,0.0577821461175,0.117753186571,0.138053558325,0.154354962496,0.131588818545,0.129126017583,0.12812860728,0.12796390126,L2,IH1802,3126.4
20180119,10001158.SH,510050C1802M03100,3.1,0.0868,0.1036,0.077,0.0846,79909.0,44498.0,72452510.0,10000,20180228,510050.SH,3.113,0.562,-0.374,2.175,0.406,0.183,0.0607308148882,0.117628356305,0.133438601867,0.153665206627,0.130761845437,0.129121676037,0.127684130158,0.127833363233,L2,IH1802,3133.8
20180122,10001158.SH,510050C1802M03100,3.1,0.0834,0.0993,0.0801,0.0912,78003.0,52850.0,69460598.0,10000,20180228,510050.SH,3.129,0.597,-0.389,2.192,0.386,0.18,0.0597489893526,0.113116016164,0.132982249589,0.150960402783,0.130791688041,0.129238309859,0.127681238182,0.127784567951,L2,IH1802,3145.6
20180123,10001158.SH,510050C1802M03100,3.1,0.12,0.1297,0.098,0.1212,95710.0,53835.0,102484874.0,10000,20180228,510050.SH,3.173,0.685,-0.391,1.933,0.354,0.202,0.0704805785251,0.116510061085,0.13450671778,0.152586582334,0.132168614812,0.1304821714,0.127523517803,0.12850058228,L2,IH1802,3195.0
20180124,10001158.SH,510050C1802M03100,3.1,0.1245,0.1398,0.1058,0.1247,106640.0,55119.0,135707842.0,10000,20180228,510050.SH,3.172,0.673,-0.428,1.842,0.354,0.193,0.0775503100435,0.117839227383,0.11988241124,0.152272789589,0.13202566046,0.128921923921,0.12721330042,0.128403284641,L2,IH1802,3188.0
20180125,10001158.SH,510050C1802M03100,3.1,0.1198,0.1242,0.0888,0.1025,120508.0,56138.0,127077940.0,10000,20180228,510050.SH,3.15,0.643,-0.405,2.142,0.359,0.179,0.0951015273298,0.0858883645164,0.122672257937,0.152967644119,0.132599370388,0.129449903673,0.127179187338,0.128799167758,L1,IH1802,3164.8
20180126,10001158.SH,510050C1802M03100,3.1,0.0995,0.1333,0.0973,0.1117,104852.0,54987.0,118179124.0,10000,20180228,510050.SH,3.171,0.698,-0.375,2.145,0.332,0.19,0.0932605840362,0.0856969794974,0.119376814326,0.153287757675,0.132225213545,0.127731413976,0.127220957103,0.128878216481,L1,IH1802,3189.0
20180129,10001158.SH,510050C1802M03100,3.1,0.12,0.1288,0.068,0.0739,88729.0,63848.0,86541837.0,10000,20180228,510050.SH,3.114,0.565,-0.423,2.522,0.351,0.139,0.144430250747,0.117693650901,0.127076376935,0.158431285065,0.13614532434,0.130208671362,0.129413251682,0.13092019105,L1,IH1802,3127.0
20180130,10001158.SH,510050C1802M03100,3.1,0.0695,0.0799,0.0469,0.0484,107794.0,75231.0,66788392.0,10000,20180228,510050.SH,3.075,0.459,-0.392,2.813,0.344,0.108,0.158918748851,0.121945096939,0.134860014052,0.160720842144,0.138079321221,0.13166667479,0.130562752468,0.131872979525,L1,IH1802,3087.2
20180131,10001158.SH,510050C1802M03100,3.1,0.0456,0.0684,0.0444,0.0667,116333.0,79431.0,68186830.0,10000,20180228,510050.SH,3.113,0.566,-0.409,2.804,0.339,0.13,0.169439227118,0.126203509408,0.133211567393,0.161010238872,0.139020297707,0.132612442549,0.13127225535,0.131491956069,L1,IH1802,3125.0
20180201,10001158.SH,510050C1802M03100,3.1,0.0638,0.0791,0.058,0.0737,129325.0,80775.0,89433953.0,10000,20180228,510050.SH,3.134,0.634,-0.379,2.958,0.321,0.142,0.163558718546,0.126689703458,0.133680927276,0.16133472974,0.13921410075,0.132343204236,0.131094635321,0.13163045808,L1,IH1802,3140.6
20180202,10001158.SH,510050C1802M03100,3.1,0.069,0.0882,0.0523,0.0852,147515.0,80128.0,103604640.0,10000,20180228,510050.SH,3.145,0.653,-0.42,2.64,0.31,0.14,0.163953076549,0.12660947383,0.133400941488,0.161316863795,0.139191158015,0.132203115672,0.130950061332,0.13164852883,L1,IH1802,3158.0
20180205,10001158.SH,510050C1802M03100,3.1,0.0619,0.1122,0.0612,0.112,113640.0,75247.0,97608751.0,10000,20180228,510050.SH,3.18,0.727,-0.46,2.218,0.266,0.139,0.170428250192,0.12933052699,0.133278128043,0.161240654776,0.140040812646,0.13054593587,0.131421997105,0.131544972267,L1,IH1802,3193.2
20180206,10001158.SH,510050C1802M03100,3.1,0.098,0.0997,0.0671,0.0695,155676.0,88124.0,121574576.0,10000,20180228,510050.SH,3.11,0.55,-0.551,2.586,0.302,0.099,0.191692005188,0.156485497367,0.151529163328,0.168046088934,0.145428046235,0.134517171178,0.134515895769,0.134314311649,L1,IH1802,3110.0
20180207,10001158.SH,510050C1802M03100,3.1,0.0868,0.099,0.0357,0.0392,203742.0,101042.0,126994828.0,10000,20180228,510050.SH,3.023,0.349,-0.578,2.169,0.268,0.058,0.230752277481,0.187638297886,0.174795902835,0.177729954908,0.153430942387,0.140821745684,0.139097057862,0.138722659311,L1,IH1802,3018.4
