日期,合约编码,交易代码,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,到期日,标的代码,标的收盘价,Delta,Theta,Gamma,Vega,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,连续标志,期货代码,期货收盘
20180212,10001241.SH,510050C1809M02600,2.6,0.3882,0.4026,0.3627,0.3627,447.0,292.0,1716960.0,10000,20180926,510050.SH,2.8,0.711,-0.204,0.603,0.753,1.01,0.315437707614,0.260132411969,0.228770525441,0.204326691999,0.178605972843,0.161693638792,0.155177863594,0.152798500122,L4,IH1809,2778.0
20180213,10001241.SH,510050C1809M02600,2.6,0.3923,0.4068,0.385,0.3945,417.0,522.0,1661139.0,10000,20180926,510050.SH,2.848,0.742,-0.199,0.571,0.723,1.06,0.342873544151,0.267869130552,0.228769257592,0.207454045594,0.180170464974,0.163394184621,0.156452530438,0.150383062846,L4,IH1809,2821.4
20180214,10001241.SH,510050C1809M02600,2.6,0.404,0.4095,0.3852,0.4095,689.0,1023.0,2737264.0,10000,20180926,510050.SH,2.866,0.75,-0.2,0.551,0.714,1.069,0.334679516948,0.269364057581,0.229539531263,0.204934580698,0.180403271172,0.163076616888,0.156040344369,0.150491740711,L4,IH1809,2858.6
20180222,10001241.SH,510050C1809M02600,2.6,0.44,0.45,0.4272,0.4403,552.0,1317.0,2432738.0,10000,20180926,510050.SH,2.925,0.794,-0.186,0.524,0.641,1.115,0.357111908532,0.277405366272,0.237011921769,0.208824595408,0.183135330462,0.165244518529,0.157979629057,0.152155518139,L4,IH1809,2914.2
20180223,10001241.SH,510050C1809M02600,2.6,0.4372,0.46,0.4271,0.4543,703.0,1635.0,3127534.0,10000,20180926,510050.SH,2.955,0.821,-0.172,0.507,0.592,1.162,0.36381970488,0.28068368166,0.238407540466,0.203950779881,0.183727959203,0.165680611913,0.157295605295,0.152420933084,L4,IH1809,2953.0
20180226,10001241.SH,510050C1809M02600,2.6,0.4707,0.4713,0.4346,0.466,283.0,1600.0,1292711.0,10000,20180926,510050.SH,2.965,0.831,-0.168,0.5,0.57,1.165,0.355868684533,0.280135727468,0.238365144456,0.204077144799,0.183764321683,0.163010041133,0.156870169602,0.152082970092,L4,IH1809,2980.0
20180227,10001241.SH,510050C1809M02600,2.6,0.4578,0.4608,0.4197,0.4197,856.0,1010.0,3748540.0,10000,20180926,510050.SH,2.92,0.81,-0.172,0.555,0.603,1.125,0.349430072099,0.276441808026,0.240953132093,0.205738994635,0.185570693768,0.163850700421,0.158177776889,0.152578765616,L4,IH1809,2919.0
20180228,10001241.SH,510050C1809M02600,2.6,0.4,0.4076,0.377,0.3856,615.0,911.0,2439478.0,10000,20180926,510050.SH,2.871,0.78,-0.179,0.613,0.644,1.07,0.334193080056,0.279523176253,0.2439230758,0.202916373908,0.187759510906,0.165684164114,0.159644074336,0.15386577027,L4,IH1809,2866.2
