日期,合约编码,交易代码,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,到期日,标的代码,标的收盘价,Delta,Theta,Gamma,Vega,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,连续标志,期货代码,期货收盘
20170711,10000952.SH,510050P1712M02700,2.7,0.1778,0.1778,0.1532,0.1609,1357.0,808.0,2198221.0,10000,20171227,510050.SH,2.604,-0.549,-0.09,1.243,0.701,-0.737,0.130501126557,0.127534595496,0.120006339289,0.117307130715,0.105536383538,0.100435783211,0.106134460234,0.104753486276,L4,IH1712,2545.8
20170712,10000952.SH,510050P1712M02700,2.7,0.1592,0.1689,0.1476,0.1658,2355.0,1901.0,3670284.0,10000,20171227,510050.SH,2.597,-0.558,-0.09,1.235,0.696,-0.743,0.125858909904,0.11847506078,0.120548630076,0.116263757329,0.105701766747,0.100285932791,0.105922490872,0.103673757568,L4,IH1712,2531.0
20170713,10000952.SH,510050P1712M02700,2.7,0.1648,0.1648,0.1478,0.1478,1134.0,2236.0,1758734.0,10000,20171227,510050.SH,2.638,-0.506,-0.102,1.196,0.712,-0.678,0.141799668365,0.122214117878,0.126457586668,0.119608682247,0.107669725986,0.102251095676,0.106656013151,0.105083225105,L4,IH1712,2578.0
20170714,10000952.SH,510050P1712M02700,2.7,0.1477,0.1477,0.129,0.1299,1376.0,2500.0,1930016.0,10000,20171227,510050.SH,2.665,-0.475,-0.102,1.225,0.716,-0.634,0.142466886089,0.122696182775,0.125041394817,0.119523504317,0.108255860002,0.102817352118,0.107151014685,0.105642261121,L4,IH1712,2609.8
20170717,10000952.SH,510050P1712M02700,2.7,0.1299,0.1421,0.1121,0.1292,3202.0,3614.0,3992517.0,10000,20171227,510050.SH,2.669,-0.471,-0.106,1.214,0.71,-0.618,0.13286903762,0.116183577956,0.118227939749,0.118098016802,0.108239818522,0.101541086647,0.106712553015,0.105436507049,L4,IH1712,2625.6
20170718,10000952.SH,510050P1712M02700,2.7,0.133,0.1428,0.125,0.1338,1023.0,3891.0,1359020.0,10000,20171227,510050.SH,2.659,-0.483,-0.105,1.223,0.706,-0.629,0.119793057674,0.114519311885,0.119347381308,0.118679091612,0.108564317553,0.101486637219,0.104181774669,0.104679154064,L4,IH1712,2608.6
20170719,10000952.SH,510050P1712M02700,2.7,0.1333,0.1333,0.1169,0.1199,1311.0,4241.0,1614728.0,10000,20171227,510050.SH,2.702,-0.432,-0.116,1.138,0.706,-0.568,0.117575479537,0.120414325814,0.123930312448,0.121835841543,0.111189659226,0.103413187411,0.105907016849,0.106113549436,L4,IH1712,2653.4
20170720,10000952.SH,510050P1712M02700,2.7,0.1199,0.1269,0.116,0.116,4389.0,6687.0,5359766.0,10000,20171227,510050.SH,2.71,-0.423,-0.118,1.13,0.703,-0.554,0.116583065071,0.12015083929,0.122846106001,0.121488284692,0.110666147564,0.1031463318,0.105907165569,0.106022283615,L4,IH1712,2665.0
20170721,10000952.SH,510050P1712M02700,2.7,0.1165,0.1227,0.1065,0.1216,4200.0,7401.0,4799761.0,10000,20171227,510050.SH,2.68,-0.458,-0.107,1.234,0.702,-0.588,0.138317133773,0.129477591289,0.128383669666,0.124522984179,0.112330503637,0.104361310808,0.10698751597,0.106859653753,L4,IH1712,2638.8
20170724,10000952.SH,510050P1712M02700,2.7,0.1212,0.1225,0.1055,0.1086,2216.0,8535.0,2455901.0,10000,20171227,510050.SH,2.7,-0.434,-0.107,1.253,0.695,-0.547,0.139010260902,0.130447722411,0.128879432298,0.124740176536,0.112159408361,0.1047242119,0.106037671533,0.107133132018,L4,IH1712,2663.0
