日期,合约编码,交易代码,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,到期日,标的代码,标的收盘价,Delta,Theta,Gamma,Vega,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,连续标志,期货代码,期货收盘
20171027,10001035.SH,510050C1711M02950,2.95,0.0045,0.0071,0.0041,0.0071,42349.0,22500.0,2275546.0,10000,20171122,510050.SH,2.873,0.177,-0.15,3.486,0.199,0.036,0.0978127264299,0.0841818504963,0.0782925810956,0.10435794763,0.110348035513,0.115124814054,0.10792896645,0.103860666975,L1,IH1711,2821.4
20171030,10001035.SH,510050C1711M02950,2.95,0.0074,0.0093,0.004,0.0058,38052.0,34168.0,2377295.0,10000,20171122,510050.SH,2.861,0.144,-0.15,2.964,0.163,0.026,0.10507300549,0.0870212399599,0.0789794403486,0.104906536456,0.108565832312,0.11530149667,0.108157433983,0.104040740838,L1,IH1711,2801.0
20171031,10001035.SH,510050C1711M02950,2.95,0.0058,0.0058,0.004,0.0045,11776.0,36375.0,545827.0,10000,20171122,510050.SH,2.851,0.119,-0.138,2.572,0.139,0.02,0.108441514912,0.0892486903831,0.0792115513409,0.101038247122,0.108242048006,0.11534383676,0.108318618655,0.104045559241,L1,IH1711,2797.8
20171101,10001035.SH,510050C1711M02950,2.95,0.0045,0.0068,0.0027,0.003,28820.0,41285.0,1372583.0,10000,20171122,510050.SH,2.842,0.088,-0.11,2.154,0.109,0.014,0.106867499978,0.0846401212501,0.0794741739853,0.101332501015,0.107500223173,0.115552084594,0.1079193372,0.10403309123,L1,IH1711,2791.6
20171102,10001035.SH,510050C1711M02950,2.95,0.003,0.0033,0.0022,0.0029,13827.0,42631.0,362277.0,10000,20171122,510050.SH,2.847,0.089,-0.112,2.266,0.107,0.014,0.106880678895,0.0846081081786,0.0763987437158,0.0965516119595,0.107234351577,0.115472556022,0.107887167122,0.104021773402,L1,IH1711,2797.6
20171103,10001035.SH,510050C1711M02950,2.95,0.0028,0.0029,0.0018,0.0029,14922.0,42665.0,338828.0,10000,20171122,510050.SH,2.851,0.088,-0.112,2.345,0.104,0.013,0.0995248929899,0.0844426640849,0.0762731914223,0.0952752318867,0.106746738541,0.115466770419,0.107493787585,0.103916561469,L1,IH1711,2795.0
20171106,10001035.SH,510050C1711M02950,2.95,0.0026,0.0026,0.0019,0.0021,8108.0,43027.0,174349.0,10000,20171122,510050.SH,2.843,0.07,-0.11,1.969,0.08,0.009,0.102252568515,0.0826328165176,0.0771941730379,0.0955117432197,0.106833388628,0.115509824562,0.107552760337,0.103905253749,L1,IH1711,2795.0
20171107,10001035.SH,510050C1711M02950,2.95,0.0022,0.0044,0.0022,0.0041,27636.0,50822.0,952680.0,10000,20171122,510050.SH,2.875,0.13,-0.171,3.41,0.124,0.015,0.111270762519,0.0880861743401,0.0807763961524,0.097685429716,0.107998640534,0.114664990607,0.108180894175,0.104449312759,L1,IH1711,2826.6
20171108,10001035.SH,510050C1711M02950,2.95,0.004,0.0076,0.0029,0.0034,41728.0,56260.0,2202258.0,10000,20171122,510050.SH,2.874,0.114,-0.157,3.264,0.108,0.012,0.11038874163,0.087559728534,0.0805742905456,0.0964026829649,0.107310459396,0.114698609462,0.108166318141,0.104447913249,L1,IH1711,2823.0
20171109,10001035.SH,510050C1711M02950,2.95,0.0034,0.0045,0.0028,0.0043,22543.0,59896.0,793913.0,10000,20171122,510050.SH,2.885,0.144,-0.193,3.969,0.123,0.015,0.105253648491,0.0875166792301,0.080527245313,0.0960628789126,0.107029539987,0.114740048938,0.108008907786,0.104496250768,L1,IH1711,2836.0
20171110,10001035.SH,510050C1711M02950,2.95,0.0043,0.0105,0.0042,0.0093,70035.0,55383.0,5224218.0,10000,20171122,510050.SH,2.918,0.289,-0.291,6.657,0.181,0.027,0.0895042125963,0.0927200569233,0.0847740382017,0.0914024494812,0.108076504734,0.114582886658,0.108626006417,0.104957571455,L1,IH1711,2866.2
20171113,10001035.SH,510050C1711M02950,2.95,0.0105,0.0173,0.0104,0.0121,105905.0,60549.0,14427953.0,10000,20171122,510050.SH,2.928,0.352,-0.412,7.3,0.171,0.025,0.0840434511411,0.0926968663732,0.0845789777518,0.0904837922018,0.107432208043,0.114365692219,0.107969250625,0.103871323098,L1,IH1711,2876.6
20171114,10001035.SH,510050C1711M02950,2.95,0.0123,0.0157,0.0058,0.0066,87439.0,73968.0,7950409.0,10000,20171122,510050.SH,2.913,0.235,-0.354,6.44,0.132,0.015,0.0874030001393,0.0959137665211,0.0871175995645,0.0910930775549,0.106559083504,0.114791986423,0.108283788286,0.104100022708,L1,IH1711,2862.8
20171115,10001035.SH,510050C1711M02950,2.95,0.0052,0.0076,0.003,0.0034,41860.0,72912.0,1902694.0,10000,20171122,510050.SH,2.901,0.147,-0.279,5.177,0.092,0.008,0.0890951473854,0.0958943764392,0.0846303156244,0.091085348987,0.103892739271,0.114787817278,0.108493248644,0.10427562815,L1,IH1711,2848.0
20171116,10001035.SH,510050C1711M02950,2.95,0.0033,0.0078,0.0025,0.0078,68185.0,66584.0,3392649.0,10000,20171122,510050.SH,2.932,0.327,-0.428,9.899,0.136,0.016,0.0984930942789,0.100736860623,0.0878558752231,0.0927065463979,0.104994867489,0.114447129406,0.108998025753,0.104709597703,L1,IH1711,2879.6
20171117,10001035.SH,510050C1711M02950,2.95,0.0076,0.0357,0.0057,0.0353,163152.0,42410.0,24271023.0,10000,20171122,510050.SH,2.99,1.0,-0.086,0.0,0.0,0.04,0.127276819005,0.113115088762,0.100259905666,0.0993095365014,0.108911436876,0.117140239553,0.111411000929,0.106844172557,L1,IH1711,2905.8
20171120,10001035.SH,510050C1711M02950,2.95,0.0348,0.0443,0.0174,0.0419,204255.0,25532.0,59947682.0,10000,20171122,510050.SH,2.996,1.0,-0.086,0.0,0.0,0.016,0.121656254757,0.112683965183,0.0988907132397,0.0991984599191,0.108736896129,0.110409769481,0.111336860885,0.106349861981,L1,,
20171121,10001035.SH,510050C1711M02950,2.95,0.0398,0.1198,0.0373,0.0912,86901.0,9915.0,69180744.0,10000,20171122,510050.SH,3.046,1.0,-0.086,0.0,0.0,0.008,0.131186574812,0.121370694869,0.105352838296,0.102291000542,0.110352695154,0.112327926722,0.11280183469,0.107802412832,L1,,
20171122,10001035.SH,510050C1711M02950,2.95,0.0969,0.1416,0.0958,0.1128,22213.0,2646.0,26734589.0,10000,20171122,510050.SH,3.067,,,,,,0.126858172013,0.119979283543,0.10559342754,0.102257664653,0.110422013476,0.11253127398,0.112416640233,0.107976104829,L1,,
