日期,合约编码,交易代码,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,到期日,标的代码,标的收盘价,Delta,Theta,Gamma,Vega,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,连续标志,期货代码,期货收盘
20171026,10001030.SH,510050P1806M02700,2.7,0.0435,0.0442,0.0365,0.0395,2838.0,1703.0,1153930.0,10000,20180627,510050.SH,2.827,-0.234,-0.042,1.123,0.708,-0.468,0.0713415791088,0.0681522544962,0.0661418119249,0.0997724039853,0.107888548536,0.11346114045,0.107402755639,0.103203644047,L4,IH1806,2817.8
20171027,10001030.SH,510050P1806M02700,2.7,0.0388,0.0401,0.0299,0.0306,1899.0,2495.0,636512.0,10000,20180627,510050.SH,2.873,-0.188,-0.04,0.962,0.632,-0.38,0.0978127264299,0.0841818504963,0.0782925810956,0.10435794763,0.110348035513,0.115124814054,0.10792896645,0.103860666975,L4,IH1806,2845.0
20171030,10001030.SH,510050P1806M02700,2.7,0.0306,0.0352,0.0302,0.0336,1817.0,2879.0,597160.0,10000,20180627,510050.SH,2.861,-0.202,-0.042,1.003,0.653,-0.401,0.10507300549,0.0870212399599,0.0789794403486,0.104906536456,0.108565832312,0.11530149667,0.108157433983,0.104040740838,L4,IH1806,2828.2
20171031,10001030.SH,510050P1806M02700,2.7,0.0336,0.0349,0.0317,0.0317,821.0,3006.0,278582.0,10000,20180627,510050.SH,2.851,-0.201,-0.039,1.059,0.649,-0.397,0.108441514912,0.0892486903831,0.0792115513409,0.101038247122,0.108242048006,0.11534383676,0.108318618655,0.104045559241,L4,IH1806,2831.8
20171101,10001030.SH,510050P1806M02700,2.7,0.0314,0.0327,0.0276,0.0318,922.0,3375.0,275199.0,10000,20180627,510050.SH,2.842,-0.207,-0.039,1.104,0.655,-0.403,0.106867499978,0.0846401212501,0.0794741739853,0.101332501015,0.107500223173,0.115552084594,0.1079193372,0.10403309123,L4,IH1806,2831.0
20171102,10001030.SH,510050P1806M02700,2.7,0.0315,0.0345,0.031,0.031,592.0,3622.0,196481.0,10000,20180627,510050.SH,2.847,-0.202,-0.039,1.083,0.647,-0.394,0.106880678895,0.0846081081786,0.0763987437158,0.0965516119595,0.107234351577,0.115472556022,0.107887167122,0.104021773402,L4,IH1806,2824.6
20171103,10001030.SH,510050P1806M02700,2.7,0.0311,0.0335,0.0295,0.0297,1065.0,3832.0,336138.0,10000,20180627,510050.SH,2.851,-0.196,-0.038,1.073,0.634,-0.38,0.0995248929899,0.0844426640849,0.0762731914223,0.0952752318867,0.106746738541,0.115466770419,0.107493787585,0.103916561469,L4,IH1806,2836.0
20171106,10001030.SH,510050P1806M02700,2.7,0.0305,0.0306,0.0283,0.0291,574.0,3988.0,169683.0,10000,20180627,510050.SH,2.843,-0.199,-0.037,1.12,0.633,-0.379,0.102252568515,0.0826328165176,0.0771941730379,0.0955117432197,0.106833388628,0.115509824562,0.107552760337,0.103905253749,L4,IH1806,2820.8
20171107,10001030.SH,510050P1806M02700,2.7,0.0288,0.0289,0.0241,0.025,1129.0,4525.0,285039.0,10000,20180627,510050.SH,2.875,-0.171,-0.037,0.983,0.582,-0.328,0.111270762519,0.0880861743401,0.0807763961524,0.097685429716,0.107998640534,0.114664990607,0.108180894175,0.104449312759,L4,IH1806,2842.6
20171108,10001030.SH,510050P1806M02700,2.7,0.0247,0.025,0.0226,0.0242,1119.0,4734.0,267166.0,10000,20180627,510050.SH,2.874,-0.169,-0.036,0.99,0.576,-0.322,0.11038874163,0.087559728534,0.0805742905456,0.0964026829649,0.107310459396,0.114698609462,0.108166318141,0.104447913249,L4,IH1806,2847.6
20171109,10001030.SH,510050P1806M02700,2.7,0.0239,0.0252,0.0233,0.0233,1063.0,5390.0,257901.0,10000,20180627,510050.SH,2.885,-0.161,-0.036,0.945,0.56,-0.308,0.105253648491,0.0875166792301,0.080527245313,0.0960628789126,0.107029539987,0.114740048938,0.108008907786,0.104496250768,L4,IH1806,2854.0
20171110,10001030.SH,510050P1806M02700,2.7,0.0231,0.0241,0.0216,0.0218,1366.0,5581.0,312362.0,10000,20180627,510050.SH,2.918,-0.145,-0.037,0.822,0.526,-0.278,0.0895042125963,0.0927200569233,0.0847740382017,0.0914024494812,0.108076504734,0.114582886658,0.108626006417,0.104957571455,L4,IH1806,2887.2
20171113,10001030.SH,510050P1806M02700,2.7,0.0217,0.0238,0.0197,0.0218,3354.0,7289.0,752113.0,10000,20180627,510050.SH,2.928,-0.142,-0.039,0.792,0.517,-0.27,0.0840434511411,0.0926968663732,0.0845789777518,0.0904837922018,0.107432208043,0.114365692219,0.107969250625,0.103871323098,L4,IH1806,2909.8
20171114,10001030.SH,510050P1806M02700,2.7,0.022,0.0236,0.0198,0.0219,4014.0,9927.0,862920.0,10000,20180627,510050.SH,2.913,-0.147,-0.038,0.843,0.526,-0.277,0.0874030001393,0.0959137665211,0.0871175995645,0.0910930775549,0.106559083504,0.114791986423,0.108283788286,0.104100022708,L4,IH1806,2901.0
20171115,10001030.SH,510050P1806M02700,2.7,0.0213,0.0239,0.0213,0.0237,1869.0,10422.0,431451.0,10000,20180627,510050.SH,2.901,-0.157,-0.039,0.886,0.546,-0.293,0.0890951473854,0.0958943764392,0.0846303156244,0.091085348987,0.103892739271,0.114787817278,0.108493248644,0.10427562815,L4,IH1806,2886.8
