日期,合约编码,交易代码,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,到期日,标的代码,标的收盘价,Delta,Theta,Gamma,Vega,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,连续标志,期货代码,期货收盘
20180102,10001166.SH,510050P1803M03100,3.1,0.2315,0.2315,0.19,0.19,356.0,214.0,722888.0,10000,20180328,510050.SH,2.907,-0.799,-0.042,1.464,0.394,-0.586,0.164952266235,0.175640991644,0.187643473581,0.151758666639,0.135925257835,0.133244494436,0.129827643861,0.127450801251,L3,IH1803,2942.2
20180103,10001166.SH,510050P1803M03100,3.1,0.1901,0.1901,0.1655,0.1848,1245.0,847.0,2156625.0,10000,20180328,510050.SH,2.912,-0.797,-0.042,1.5,0.394,-0.577,0.151388196045,0.165042456515,0.180661781288,0.151688273727,0.135157132559,0.132448054505,0.129783845391,0.127363782646,L3,IH1803,2942.4
20180104,10001166.SH,510050P1803M03100,3.1,0.1812,0.1852,0.169,0.1779,679.0,1279.0,1182934.0,10000,20180328,510050.SH,2.919,-0.795,-0.041,1.555,0.396,-0.569,0.151431282539,0.158272145345,0.179375125776,0.151397136196,0.134796184984,0.132362151257,0.129754032724,0.126997958873,L3,IH1803,2949.8
20180105,10001166.SH,510050P1803M03100,3.1,0.1787,0.1812,0.1677,0.1713,274.0,1385.0,479015.0,10000,20180328,510050.SH,2.933,-0.774,-0.051,1.646,0.418,-0.548,0.150659334687,0.154191058058,0.166391784496,0.151472858774,0.134738281233,0.130799130753,0.129686046327,0.127065772331,L3,IH1803,2966.0
20180108,10001166.SH,510050P1803M03100,3.1,0.1699,0.173,0.1579,0.1619,401.0,1378.0,666901.0,10000,20180328,510050.SH,2.944,-0.755,-0.064,1.702,0.43,-0.516,0.146536972076,0.152962452172,0.166859305092,0.151537989618,0.130386669735,0.130186294157,0.129198372382,0.126787352257,L3,IH1803,2971.0
20180109,10001166.SH,510050P1803M03100,3.1,0.1585,0.1589,0.1411,0.1411,581.0,1406.0,864563.0,10000,20180328,510050.SH,2.97,-0.719,-0.074,1.892,0.463,-0.486,0.148795112495,0.150994409849,0.167366517704,0.152259086234,0.129924031107,0.130673670598,0.128551541406,0.126727053829,L3,IH1803,2998.6
20180110,10001166.SH,510050P1803M03100,3.1,0.1419,0.1456,0.1246,0.1258,422.0,1436.0,558060.0,10000,20180328,510050.SH,2.994,-0.669,-0.095,1.979,0.499,-0.449,0.150208518408,0.13489081113,0.153246028671,0.152847379483,0.130479370603,0.130895288266,0.128691882268,0.126931092437,L3,IH1803,3018.8
20180111,10001166.SH,510050P1803M03100,3.1,0.1267,0.1325,0.12,0.1233,750.0,1894.0,942018.0,10000,20180328,510050.SH,2.991,-0.685,-0.085,2.042,0.485,-0.453,0.080764487288,0.133644457669,0.153090434465,0.152237121438,0.130111965946,0.129135189628,0.128317004931,0.126916279897,L3,IH1803,3019.8
20180112,10001166.SH,510050P1803M03100,3.1,0.125,0.125,0.1071,0.1071,1347.0,2151.0,1549113.0,10000,20180328,510050.SH,3.018,-0.629,-0.102,2.159,0.517,-0.412,0.08220018845,0.131390558281,0.150262804499,0.153060983193,0.13064353183,0.129618555119,0.128369340908,0.127156858324,L3,IH1803,3045.6
20180115,10001166.SH,510050P1803M03100,3.1,0.1067,0.1067,0.0849,0.0942,3682.0,3791.0,3360503.0,10000,20180328,510050.SH,3.043,-0.574,-0.126,2.169,0.53,-0.363,0.0791715949866,0.120653195901,0.149022152169,0.153036747376,0.131079259148,0.128880900648,0.128512692522,0.127396474538,L3,IH1803,3072.2
20180116,10001166.SH,510050P1803M03100,3.1,0.0984,0.1006,0.0869,0.087,2432.0,4592.0,2255591.0,10000,20180328,510050.SH,3.064,-0.525,-0.148,2.061,0.538,-0.33,0.0539278888747,0.121102094042,0.148984542533,0.153406162171,0.131422088669,0.128827220094,0.128670711199,0.127510758913,L3,IH1803,3101.0
