日期,合约编码,交易代码,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,到期日,标的代码,标的收盘价,Delta,Theta,Gamma,Vega,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,连续标志,期货代码,期货收盘
20180125,10001223.SH,510050P1809M03100,3.1,0.12,0.1269,0.1085,0.1176,2865.0,2036.0,3401373.0,10000,20180926,510050.SH,3.15,-0.37,-0.082,0.89,0.973,-0.858,0.0951015273298,0.0858883645164,0.122672257937,0.152967644119,0.132599370388,0.129449903673,0.127179187338,0.128799167758,L4,IH1809,3204.4
20180126,10001223.SH,510050P1809M03100,3.1,0.1173,0.1186,0.098,0.1074,2692.0,3279.0,2934053.0,10000,20180926,510050.SH,3.171,-0.35,-0.081,0.883,0.959,-0.811,0.0932605840362,0.0856969794974,0.119376814326,0.153287757675,0.132225213545,0.127731413976,0.127220957103,0.128878216481,L4,IH1809,3219.6
20180129,10001223.SH,510050P1809M03100,3.1,0.0957,0.1248,0.0957,0.1242,1228.0,3421.0,1294827.0,10000,20180926,510050.SH,3.114,-0.402,-0.077,0.97,0.977,-0.903,0.144430250747,0.117693650901,0.127076376935,0.158431285065,0.13614532434,0.130208671362,0.129413251682,0.13092019105,L4,IH1809,3161.4
20180130,10001223.SH,510050P1809M03100,3.1,0.1243,0.1397,0.1211,0.1379,609.0,3548.0,797605.0,10000,20180926,510050.SH,3.075,-0.44,-0.073,1.018,0.981,-0.976,0.158918748851,0.121945096939,0.134860014052,0.160720842144,0.138079321221,0.13166667479,0.130562752468,0.131872979525,L4,IH1809,3121.4
20180131,10001223.SH,510050P1809M03100,3.1,0.137,0.137,0.1224,0.1245,1257.0,3790.0,1638514.0,10000,20180926,510050.SH,3.113,-0.403,-0.078,0.972,0.973,-0.899,0.169439227118,0.126203509408,0.133211567393,0.161010238872,0.139020297707,0.132612442549,0.13127225535,0.131491956069,L4,IH1809,3150.0
20180201,10001223.SH,510050P1809M03100,3.1,0.1263,0.1282,0.1168,0.1168,2141.0,4428.0,2654687.0,10000,20180926,510050.SH,3.134,-0.383,-0.08,0.948,0.964,-0.855,0.163558718546,0.126689703458,0.133680927276,0.16133472974,0.13921410075,0.132343204236,0.131094635321,0.13163045808,L4,IH1809,3158.6
20180202,10001223.SH,510050P1809M03100,3.1,0.1224,0.1361,0.1096,0.1118,1400.0,4727.0,1668590.0,10000,20180926,510050.SH,3.145,-0.373,-0.08,0.943,0.957,-0.829,0.163953076549,0.12660947383,0.133400941488,0.161316863795,0.139191158015,0.132203115672,0.130950061332,0.13164852883,L4,IH1809,3192.6
20180205,10001223.SH,510050P1809M03100,3.1,0.1213,0.1242,0.1023,0.1029,2320.0,5622.0,2669883.0,10000,20180926,510050.SH,3.18,-0.343,-0.084,0.887,0.934,-0.762,0.170428250192,0.12933052699,0.133278128043,0.161240654776,0.140040812646,0.13054593587,0.131421997105,0.131544972267,L4,IH1809,3229.0
20180206,10001223.SH,510050P1809M03100,3.1,0.1114,0.1633,0.1114,0.159,7126.0,4414.0,10854387.0,10000,20180926,510050.SH,3.11,-0.414,-0.105,0.809,0.966,-0.918,0.191692005188,0.156485497367,0.151529163328,0.168046088934,0.145428046235,0.134517171178,0.134515895769,0.134314311649,L4,IH1809,3133.8
20180207,10001223.SH,510050P1809M03100,3.1,0.1506,0.2102,0.1218,0.1963,3726.0,3932.0,6129699.0,10000,20180926,510050.SH,3.023,-0.487,-0.097,0.861,0.959,-1.055,0.230752277481,0.187638297886,0.174795902835,0.177729954908,0.153430942387,0.140821745684,0.139097057862,0.138722659311,L4,IH1809,3031.0
20180208,10001223.SH,510050P1809M03100,3.1,0.1933,0.251,0.1898,0.2381,3918.0,3389.0,8506281.0,10000,20180926,510050.SH,2.939,-0.562,-0.084,0.887,0.92,-1.19,0.258062076457,0.212540196053,0.183866489004,0.186702090582,0.160213044143,0.146655022788,0.142578249348,0.142702025055,L4,IH1809,2961.2
20180209,10001223.SH,510050P1809M03100,3.1,0.2636,0.4581,0.2636,0.4191,1630.0,2795.0,6254112.0,10000,20180926,510050.SH,2.803,-0.587,-0.15,0.574,0.865,-1.294,0.312694311343,0.263540730932,0.228819864173,0.208506208713,0.1786962861,0.161783793549,0.155208362378,0.152810218058,L4,IH1809,2765.2
20180212,10001223.SH,510050P1809M03100,3.1,0.4032,0.4102,0.3438,0.3624,913.0,2241.0,3512222.0,10000,20180926,510050.SH,2.8,-0.638,-0.096,0.714,0.826,-1.33,0.315437707614,0.260132411969,0.228770525441,0.204326691999,0.178605972843,0.161693638792,0.155177863594,0.152798500122,L4,IH1809,2778.0
20180213,10001223.SH,510050P1809M03100,3.1,0.3319,0.3356,0.3051,0.3356,955.0,2146.0,3033479.0,10000,20180926,510050.SH,2.848,-0.601,-0.109,0.714,0.863,-1.262,0.342873544151,0.267869130552,0.228769257592,0.207454045594,0.180170464974,0.163394184621,0.156452530438,0.150383062846,L4,IH1809,2821.4
20180214,10001223.SH,510050P1809M03100,3.1,0.3218,0.3345,0.3205,0.3205,156.0,2258.0,513416.0,10000,20180926,510050.SH,2.866,-0.591,-0.111,0.725,0.872,-1.237,0.334679516948,0.269364057581,0.229539531263,0.204934580698,0.180403271172,0.163076616888,0.156040344369,0.150491740711,L4,IH1809,2858.6
20180222,10001223.SH,510050P1809M03100,3.1,0.3121,0.3121,0.2788,0.28,702.0,2566.0,2032527.0,10000,20180926,510050.SH,2.925,-0.555,-0.119,0.756,0.889,-1.126,0.357111908532,0.277405366272,0.237011921769,0.208824595408,0.183135330462,0.165244518529,0.157979629057,0.152155518139,L4,IH1809,2914.2
20180223,10001223.SH,510050P1809M03100,3.1,0.2726,0.2817,0.2434,0.2466,784.0,2737.0,2009359.0,10000,20180926,510050.SH,2.955,-0.543,-0.107,0.828,0.9,-1.089,0.36381970488,0.28068368166,0.238407540466,0.203950779881,0.183727959203,0.165680611913,0.157295605295,0.152420933084,L4,IH1809,2953.0
