日期,合约编码,交易代码,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,到期日,标的代码,标的收盘价,Delta,Theta,Gamma,Vega,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,连续标志,期货代码,期货收盘
20170727,10000970.SH,510050C1803M02650,2.65,0.1731,0.1765,0.1667,0.1735,461.0,311.0,789785.0,10000,20180328,510050.SH,2.677,0.619,-0.137,1.157,0.834,0.993,0.125814185718,0.130906880583,0.122083059547,0.125588548383,0.11266387303,0.105283517418,0.104767884224,0.107025194134,L4,IH1803,2631.4
20170728,10000970.SH,510050C1803M02650,2.65,0.172,0.1783,0.167,0.1709,114.0,361.0,197553.0,10000,20180328,510050.SH,2.68,0.624,-0.136,1.177,0.83,0.999,0.11648670251,0.129762431713,0.121379454311,0.125146152561,0.110775280748,0.104049248499,0.100510197765,0.106278707132,L4,IH1803,2635.0
20170731,10000970.SH,510050C1803M02650,2.65,0.1724,0.1781,0.1677,0.1737,192.0,476.0,332227.0,10000,20180328,510050.SH,2.682,0.625,-0.137,1.172,0.824,0.989,0.116382370359,0.126426191259,0.116179720384,0.124851666776,0.110781451893,0.104045891157,0.100378380645,0.106251189046,L4,IH1803,2641.2
20170801,10000970.SH,510050C1803M02650,2.65,0.1745,0.201,0.1745,0.2,561.0,808.0,1062598.0,10000,20180328,510050.SH,2.724,0.674,-0.138,1.105,0.795,1.071,0.134734340341,0.126302066052,0.119510694667,0.127080036686,0.113143901494,0.105829324953,0.101888359622,0.107599254644,L4,IH1803,2686.0
20170802,10000970.SH,510050C1803M02650,2.65,0.2032,0.2124,0.2022,0.2047,456.0,979.0,952672.0,10000,20180328,510050.SH,2.728,0.675,-0.14,1.079,0.793,1.068,0.112308396775,0.117104324035,0.117618910484,0.127100289253,0.11218291766,0.105653153385,0.101560260213,0.107560210184,L4,IH1803,2689.8
20170803,10000970.SH,510050C1803M02650,2.65,0.2039,0.208,0.1813,0.1813,410.0,1036.0,810234.0,10000,20180328,510050.SH,2.689,0.63,-0.141,1.131,0.818,0.984,0.134302715623,0.132020105623,0.126887804129,0.131446241673,0.115214739665,0.107945871029,0.103155787946,0.108553602299,L4,IH1803,2656.0
20170804,10000970.SH,510050C1803M02650,2.65,0.1815,0.1874,0.1672,0.1672,354.0,1152.0,629707.0,10000,20180328,510050.SH,2.671,0.611,-0.139,1.185,0.823,0.948,0.126690475328,0.134835987248,0.128266179358,0.132741355254,0.115412487054,0.108362028398,0.103523226271,0.108338418833,L4,IH1803,2638.0
20170807,10000970.SH,510050C1803M02650,2.65,0.1684,0.175,0.1587,0.1683,660.0,1319.0,1096992.0,10000,20180328,510050.SH,2.679,0.621,-0.138,1.202,0.814,0.956,0.12112420893,0.134328240199,0.128090243466,0.13258341251,0.115331447577,0.108244620221,0.103196226142,0.10803225092,L4,IH1803,2643.8
20170808,10000970.SH,510050C1803M02650,2.65,0.1694,0.1705,0.1589,0.1654,253.0,1388.0,419515.0,10000,20180328,510050.SH,2.682,0.628,-0.135,1.244,0.809,0.966,0.117454674165,0.130023774999,0.12791441003,0.129908343765,0.11514620158,0.108064223765,0.102781989592,0.107935409333,L4,IH1803,2640.2
20170809,10000970.SH,510050C1803M02650,2.65,0.1654,0.1654,0.1502,0.1506,312.0,1519.0,492452.0,10000,20180328,510050.SH,2.664,0.607,-0.132,1.312,0.815,0.929,0.121724342843,0.13241232052,0.128161327271,0.131103190303,0.115867683245,0.108607162839,0.103063550784,0.108175898709,L4,IH1803,2625.0
20170810,10000970.SH,510050C1803M02650,2.65,0.1514,0.1592,0.1316,0.1385,796.0,1637.0,1134346.0,10000,20180328,510050.SH,2.655,0.598,-0.127,1.403,0.815,0.913,0.122496384976,0.122231865653,0.127954677094,0.131534341528,0.115814943877,0.108782704544,0.102947929122,0.108229875032,L4,IH1803,2610.0
20170811,10000970.SH,510050C1803M02650,2.65,0.1318,0.135,0.1183,0.1183,1406.0,2142.0,1750631.0,10000,20180328,510050.SH,2.613,0.537,-0.126,1.417,0.822,0.807,0.142365971927,0.128986137477,0.136516684117,0.134627498722,0.119035852889,0.111120697063,0.105173059871,0.109878382618,L4,IH1803,2570.4
