日期,合约编码,交易代码,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,到期日,标的代码,标的收盘价,Delta,Theta,Gamma,Vega,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,连续标志,期货代码,期货收盘
20171128,10001108.SH,510050C1803M02950,2.95,0.1153,0.117,0.1023,0.1077,3359.0,2274.0,3679978.0,10000,20180328,510050.SH,2.896,0.486,-0.218,1.34,0.662,0.428,0.2376602718,0.175642776382,0.155038974248,0.118824983654,0.123511772198,0.122516954133,0.121573120083,0.115996253854,L3,IH1803,2928.0
20171129,10001108.SH,510050C1803M02950,2.95,0.1082,0.1161,0.0896,0.104,2649.0,3340.0,2680100.0,10000,20180328,510050.SH,2.89,0.477,-0.217,1.351,0.657,0.416,0.237051008203,0.175372148553,0.153990726572,0.118321163434,0.121039828585,0.122081423159,0.121600477404,0.116053578627,L3,IH1803,2913.8
20171130,10001108.SH,510050C1803M02950,2.95,0.1034,0.1103,0.092,0.0928,1980.0,3731.0,2023613.0,10000,20180328,510050.SH,2.858,0.437,-0.217,1.31,0.64,0.374,0.234031064645,0.180178417427,0.157806577569,0.12048125823,0.122536721544,0.122908008405,0.122559271177,0.116700546468,L3,IH1803,2877.0
20171201,10001108.SH,510050C1803M02950,2.95,0.0891,0.0998,0.0852,0.0852,1951.0,3042.0,1781716.0,10000,20180328,510050.SH,2.838,0.412,-0.214,1.292,0.625,0.347,0.20054069466,0.181833571089,0.158285876965,0.121320900916,0.121649839238,0.123213321857,0.123008386144,0.116963791088,L3,IH1803,2860.8
20171204,10001108.SH,510050C1803M02950,2.95,0.0825,0.0956,0.0793,0.0813,1951.0,2757.0,1710791.0,10000,20180328,510050.SH,2.858,0.425,-0.204,1.437,0.626,0.354,0.206820560932,0.183266659703,0.159340146977,0.122020783137,0.121589024557,0.123468026939,0.123179541188,0.116847145912,L3,IH1803,2877.4
20171205,10001108.SH,510050C1803M02950,2.95,0.081,0.1096,0.0779,0.1046,3614.0,4082.0,3264822.0,10000,20180328,510050.SH,2.908,0.497,-0.217,1.442,0.645,0.415,0.209036034214,0.189094895611,0.165715230759,0.126064850066,0.124076968804,0.12558003741,0.124843228708,0.118312767565,L3,IH1803,2919.0
20171206,10001108.SH,510050C1803M02950,2.95,0.0984,0.1049,0.0858,0.0893,3317.0,4131.0,3154250.0,10000,20180328,510050.SH,2.871,0.445,-0.215,1.41,0.629,0.365,0.202210241478,0.194746196872,0.170302328404,0.128170184954,0.125997478475,0.125754372271,0.12608684019,0.119418921801,L3,IH1803,2882.6
20171207,10001108.SH,510050C1803M02950,2.95,0.0885,0.0917,0.0705,0.0736,1992.0,4478.0,1573813.0,10000,20180328,510050.SH,2.844,0.402,-0.201,1.447,0.607,0.326,0.17679838758,0.196844091762,0.171009130681,0.128702977125,0.127103807815,0.126143826741,0.126689135366,0.119884472469,L3,IH1803,2856.6
20171208,10001108.SH,510050C1803M02950,2.95,0.0741,0.086,0.0701,0.0829,1478.0,4514.0,1140984.0,10000,20180328,510050.SH,2.865,0.433,-0.211,1.45,0.619,0.349,0.186105851076,0.194179924709,0.165920441941,0.129312202545,0.127574105958,0.126360391508,0.126797701287,0.119280240596,L3,IH1803,2886.0
20171211,10001108.SH,510050C1803M02950,2.95,0.0808,0.0963,0.0791,0.0962,1598.0,4612.0,1431539.0,10000,20180328,510050.SH,2.898,0.479,-0.221,1.477,0.625,0.379,0.199682330151,0.198428212164,0.168624255388,0.130848137297,0.128777437732,0.125690919086,0.127356257961,0.119879112587,L3,IH1803,2918.2
20171212,10001108.SH,510050C1803M02950,2.95,0.095,0.0985,0.0762,0.0763,1711.0,5399.0,1522829.0,10000,20180328,510050.SH,2.846,0.406,-0.214,1.419,0.595,0.314,0.184338793931,0.207210363435,0.176387839854,0.135949274091,0.130160695006,0.128300403032,0.129643564583,0.121932986467,L3,IH1803,2869.8
20171213,10001108.SH,510050C1803M02950,2.95,0.0765,0.0918,0.0726,0.0873,1408.0,5571.0,1128514.0,10000,20180328,510050.SH,2.87,0.441,-0.225,1.417,0.607,0.339,0.19091151488,0.209496036913,0.177740916795,0.136685703637,0.130797175343,0.128035170274,0.129946062225,0.121841510339,L3,IH1803,2896.6
