日期,合约编码,交易代码,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,到期日,标的代码,标的收盘价,Delta,Theta,Gamma,Vega,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,连续标志,期货代码,期货收盘
20170525,10000903.SH,510050C1707M02400,2.4,0.0285,0.0815,0.028,0.0815,15285.0,2227.0,8082196.0,10000,20170726,510050.SH,2.47,1.0,-0.07,0.0,0.0,0.406,0.170784450328,0.130800248969,0.116834835826,0.0979512807834,0.0934628150597,0.102267107213,0.102022821057,0.0990820301517,L2,IH1707,2441.4
20170526,10000903.SH,510050C1707M02400,2.4,0.0815,0.0965,0.0702,0.0791,8261.0,4592.0,6834500.0,10000,20170726,510050.SH,2.466,0.944,-0.083,2.259,0.114,0.376,0.165297584566,0.131665517524,0.116488876242,0.0980617623978,0.0933834319684,0.102164051922,0.101591567976,0.0989203467455,L2,IH1707,2435.6
20170531,10000903.SH,510050C1707M02400,2.4,0.082,0.1126,0.0754,0.0897,9290.0,5827.0,8674186.0,10000,20170726,510050.SH,2.475,0.891,-0.105,2.604,0.181,0.325,0.164850131561,0.130780931587,0.113871638167,0.0982315587214,0.0931274173757,0.101960712942,0.100190343738,0.0989763259682,L2,IH1707,2446.4
20170601,10000903.SH,510050C1707M02400,2.4,0.0896,0.1017,0.0804,0.1,9733.0,6106.0,8923466.0,10000,20170726,510050.SH,2.49,1.0,-0.07,0.0,0.0,0.36,0.164663600783,0.129173866297,0.114516759171,0.0977146144259,0.0932992540907,0.10103391893,0.100404528011,0.0991722111686,L2,IH1707,2464.0
20170602,10000903.SH,510050C1707M02400,2.4,0.1014,0.106,0.0868,0.0885,5946.0,6168.0,5617545.0,10000,20170726,510050.SH,2.47,0.832,-0.131,2.903,0.239,0.291,0.162943752909,0.133436179549,0.115617019599,0.0988380720262,0.0940446044445,0.101403699428,0.101004502721,0.0995411281795,L2,IH1707,2443.0
20170605,10000903.SH,510050C1707M02400,2.4,0.0865,0.0871,0.0646,0.0666,9716.0,7221.0,6740760.0,10000,20170726,510050.SH,2.442,0.732,-0.153,3.779,0.301,0.24,0.177650977059,0.141632709648,0.11912700242,0.101797263255,0.094095590215,0.102220206117,0.101837185071,0.100419949104,L2,IH1707,2416.8
20170606,10000903.SH,510050C1707M02400,2.4,0.0645,0.0801,0.0631,0.075,9250.0,6987.0,6581041.0,10000,20170726,510050.SH,2.457,0.812,-0.133,3.472,0.245,0.263,0.177702069615,0.14060902285,0.119643878331,0.102350566113,0.0942107039592,0.0992513180042,0.100914937979,0.100267318697,L2,IH1707,2428.0
20170607,10000903.SH,510050C1707M02400,2.4,0.0763,0.1023,0.0757,0.0964,6608.0,7150.0,6093397.0,10000,20170726,510050.SH,2.48,0.853,-0.135,2.606,0.209,0.271,0.178766020915,0.142246230974,0.121373920904,0.103795535294,0.0948157556827,0.100013199157,0.101498980261,0.100666380777,L2,IH1707,2448.8
20170608,10000903.SH,510050C1707M02400,2.4,0.0956,0.1222,0.0926,0.1184,6791.0,7019.0,6921314.0,10000,20170726,510050.SH,2.501,0.858,-0.151,2.093,0.204,0.267,0.174811728049,0.142200626009,0.122133261383,0.104162469721,0.0953177339165,0.100600293784,0.101878924987,0.101088849323,L2,IH1707,2473.2
20170609,10000903.SH,510050C1707M02400,2.4,0.118,0.1443,0.1177,0.1319,4652.0,6674.0,6261672.0,10000,20170726,510050.SH,2.517,0.884,-0.145,1.773,0.177,0.269,0.172264590351,0.142378327893,0.12268743048,0.104281656295,0.0953130640188,0.10092733885,0.102069372866,0.101288112594,L2,IH1707,2488.2
20170612,10000903.SH,510050C1707M02400,2.4,0.1298,0.151,0.1208,0.1247,3514.0,6310.0,4729482.0,10000,20170726,510050.SH,2.514,0.941,-0.105,1.453,0.103,0.27,0.110457415631,0.143397963214,0.122665346624,0.103322000034,0.0953474564304,0.0991372454671,0.102093703177,0.101297878725,L2,IH1707,2479.2
20170613,10000903.SH,510050C1707M02400,2.4,0.1245,0.1279,0.1077,0.125,3608.0,6841.0,4199323.0,10000,20170726,510050.SH,2.512,0.901,-0.134,1.79,0.15,0.252,0.10985027584,0.137642699118,0.123001180236,0.103237824727,0.0953343075115,0.0977527710112,0.102092106725,0.101307588558,L2,IH1707,2481.8
20170614,10000903.SH,510050C1707M02400,2.4,0.1209,0.125,0.0976,0.1023,6328.0,8017.0,6713654.0,10000,20170726,510050.SH,2.482,0.813,-0.179,2.542,0.226,0.221,0.128408145223,0.147118137459,0.129138951642,0.106544542276,0.0975886633991,0.0988821435926,0.103192183122,0.102189366314,L2,IH1707,2451.2
20170615,10000903.SH,510050C1707M02400,2.4,0.1,0.1071,0.0823,0.0861,8123.0,8900.0,7178017.0,10000,20170726,510050.SH,2.465,0.778,-0.185,2.998,0.246,0.206,0.128548570227,0.150487057674,0.130701516318,0.10706904751,0.0981957487942,0.0991621235363,0.103185279655,0.10129617766,L2,IH1707,2439.0
20170616,10000903.SH,510050C1707M02400,2.4,0.086,0.0966,0.0758,0.0774,4593.0,9939.0,4049178.0,10000,20170726,510050.SH,2.46,0.8,-0.162,3.363,0.228,0.207,0.122948615987,0.146145893723,0.130428142899,0.104530858018,0.0966888393882,0.0937826121206,0.102231112625,0.101228553142,L2,IH1707,2426.6
20170619,10000903.SH,510050C1707M02400,2.4,0.0766,0.1084,0.0766,0.1084,9205.0,10550.0,9036309.0,10000,20170726,510050.SH,2.497,0.898,-0.137,2.098,0.141,0.216,0.127766866709,0.151154519728,0.134963256396,0.108299772912,0.0995228675162,0.0958401158171,0.103865760664,0.102326226447,L2,IH1707,2468.8
20170620,10000903.SH,510050C1707M02400,2.4,0.1111,0.1183,0.094,0.0995,6071.0,11165.0,6149230.0,10000,20170726,510050.SH,2.483,0.828,-0.185,2.578,0.199,0.193,0.131156403691,0.154121147066,0.136041083361,0.109070843302,0.0998362388063,0.0960770457141,0.104118515966,0.102402151302,L2,IH1707,2454.4
20170621,10000903.SH,510050C1707M02400,2.4,0.1053,0.1171,0.0912,0.1145,9175.0,12284.0,9698958.0,10000,20170726,510050.SH,2.509,1.0,-0.07,0.0,0.0,0.229,0.133115901779,0.155573206981,0.137945596268,0.109428609039,0.100795464103,0.0966905056272,0.104822063982,0.103011688843,L2,IH1707,2480.2
