日期,合约编码,交易代码,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,到期日,标的代码,标的收盘价,Delta,Theta,Gamma,Vega,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,连续标志,期货代码,期货收盘
20170301,10000848.SH,510050P1709M02250,2.25,0.0415,0.0415,0.038,0.0408,2431.0,20067.0,980437.0,10000,20170927,510050.SH,2.368,-0.249,-0.053,1.23,0.569,-0.362,0.0901621000432,0.0823113358915,0.0835377017029,0.105442707002,0.101971436333,0.0997001343867,0.105947303013,0.108885474646,L4,IH1709,2317.4
20170302,10000848.SH,510050P1709M02250,2.25,0.04,0.045,0.0385,0.0446,6311.0,24091.0,2575082.0,10000,20170927,510050.SH,2.353,-0.268,-0.054,1.287,0.586,-0.386,0.094860434334,0.0842553074416,0.0853604231948,0.103913086466,0.102536653053,0.100141044085,0.106173956947,0.109166876305,L4,IH1709,2299.6
20170303,10000848.SH,510050P1709M02250,2.25,0.0452,0.0494,0.045,0.0483,5123.0,26599.0,2449314.0,10000,20170927,510050.SH,2.343,-0.282,-0.055,1.315,0.598,-0.404,0.0944547417333,0.0776223549749,0.0850922558839,0.103396908021,0.102815204984,0.100138603834,0.106083153186,0.109082244774,L4,IH1709,2286.2
20170306,10000848.SH,510050P1709M02250,2.25,0.0483,0.05,0.0469,0.0483,2054.0,27754.0,989322.0,10000,20170927,510050.SH,2.349,-0.278,-0.058,1.278,0.591,-0.394,0.052409949113,0.0781163972195,0.0777644565624,0.102757701056,0.102361791834,0.100084589899,0.106022366654,0.108843004629,L4,IH1709,2287.0
20170307,10000848.SH,510050P1709M02250,2.25,0.0485,0.049,0.046,0.046,1199.0,28297.0,567453.0,10000,20170927,510050.SH,2.354,-0.27,-0.057,1.272,0.582,-0.381,0.0559902602197,0.0772858214981,0.076845341409,0.096460054371,0.100363629601,0.0995765528957,0.105885335546,0.108857988843,L4,IH1709,2287.6
20170308,10000848.SH,510050P1709M02250,2.25,0.046,0.048,0.0443,0.0471,4201.0,29896.0,1951025.0,10000,20170927,510050.SH,2.355,-0.272,-0.059,1.256,0.583,-0.382,0.0549775166485,0.074959770298,0.0747555587679,0.0963814286942,0.100292253442,0.0993654251226,0.105194972044,0.108822389379,L4,IH1709,2289.6
20170309,10000848.SH,510050P1709M02250,2.25,0.0471,0.0545,0.0471,0.0521,4817.0,31626.0,2534635.0,10000,20170927,510050.SH,2.343,-0.29,-0.061,1.279,0.597,-0.405,0.0566895906698,0.0765511612382,0.0752038463508,0.0966963236604,0.100491203951,0.0996584903283,0.105431969096,0.105166943308,L4,IH1709,2275.0
20170310,10000848.SH,510050P1709M02250,2.25,0.0514,0.052,0.0494,0.0501,2509.0,32158.0,1265495.0,10000,20170927,510050.SH,2.335,-0.293,-0.058,1.357,0.596,-0.404,0.0568603333126,0.074719247316,0.0735183976854,0.0967868328042,0.100561304961,0.0997322709228,0.104541616844,0.105070386942,L4,IH1709,2268.8
20170313,10000848.SH,510050P1709M02250,2.25,0.0509,0.0527,0.0447,0.0447,2466.0,32165.0,1181470.0,10000,20170927,510050.SH,2.355,-0.268,-0.058,1.285,0.571,-0.366,0.0691619571925,0.0789562721757,0.0775753071531,0.0941951538909,0.101491680045,0.100412072603,0.104801196742,0.105408411987,L4,IH1709,2288.0
20170314,10000848.SH,510050P1709M02250,2.25,0.0442,0.0444,0.0416,0.0425,1970.0,31787.0,838439.0,10000,20170927,510050.SH,2.351,-0.266,-0.055,1.337,0.567,-0.361,0.0691820941424,0.0783910626364,0.0773931796646,0.0916011488009,0.101525310719,0.10044911576,0.104797592225,0.105343174944,L4,IH1709,2283.0
20170315,10000848.SH,510050P1709M02250,2.25,0.0424,0.0472,0.0416,0.0458,1961.0,32661.0,866211.0,10000,20170927,510050.SH,2.354,-0.271,-0.06,1.283,0.571,-0.367,0.0698206863092,0.0786076923457,0.0773934102859,0.0908058167594,0.101261908968,0.100243732306,0.104612207339,0.105298882479,L4,IH1709,2283.6
20170316,10000848.SH,510050P1709M02250,2.25,0.0444,0.0444,0.0382,0.0387,2831.0,32549.0,1119038.0,10000,20170927,510050.SH,2.369,-0.245,-0.055,1.258,0.545,-0.331,0.069606509815,0.0818372500124,0.0787732505167,0.0912416573069,0.101067352612,0.0987236690579,0.104644824074,0.105489926169,L4,IH1709,2301.8
20170317,10000848.SH,510050P1709M02250,2.25,0.0358,0.044,0.0358,0.0428,2838.0,33013.0,1123462.0,10000,20170927,510050.SH,2.343,-0.274,-0.055,1.395,0.569,-0.364,0.0880657313103,0.0890901782672,0.0797150663205,0.0823040595846,0.100996944592,0.0999016561795,0.105668350119,0.106339367939,L4,IH1709,2280.2
20170320,10000848.SH,510050P1709M02250,2.25,0.0423,0.0433,0.04,0.0408,2956.0,33048.0,1226029.0,10000,20170927,510050.SH,2.347,-0.267,-0.055,1.393,0.558,-0.349,0.0874984393736,0.071739641975,0.0798529434506,0.0820777005385,0.101006225621,0.0995253503237,0.105665818192,0.106182168603,L4,IH1709,2278.0
20170321,10000848.SH,510050P1709M02250,2.25,0.0398,0.0418,0.0388,0.0388,3177.0,33643.0,1282363.0,10000,20170927,510050.SH,2.353,-0.258,-0.054,1.373,0.548,-0.336,0.087813190168,0.0728064713377,0.0794838166256,0.0818224159405,0.101004556768,0.0992738821368,0.10568394551,0.106086875622,L4,IH1709,2282.0
20170322,10000848.SH,510050P1709M02250,2.25,0.0397,0.0445,0.0386,0.0409,4710.0,35611.0,1957280.0,10000,20170927,510050.SH,2.336,-0.276,-0.053,1.483,0.562,-0.355,0.0945732476984,0.0756427681502,0.0806740428702,0.0824890387016,0.101566885929,0.0998382235147,0.106036720303,0.105406382748,L4,IH1709,2262.6
20170323,10000848.SH,510050P1709M02250,2.25,0.04,0.04,0.0357,0.0373,3121.0,34882.0,1166879.0,10000,20170927,510050.SH,2.344,-0.262,-0.051,1.465,0.547,-0.335,0.0934484260905,0.0767427837185,0.0809552171109,0.081475110818,0.100905982596,0.0999127990122,0.106002257036,0.104889684882,L4,IH1709,2273.0
20170324,10000848.SH,510050P1709M02250,2.25,0.0371,0.0372,0.0282,0.029,5318.0,36162.0,1785812.0,10000,20170927,510050.SH,2.364,-0.223,-0.046,1.404,0.506,-0.285,0.0997490780106,0.0834299895178,0.0833379551372,0.0828715666334,0.100455528795,0.100332355135,0.106097790161,0.105258768904,L4,IH1709,2298.8
