日期,合约编码,交易代码,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,到期日,标的代码,标的收盘价,Delta,Theta,Gamma,Vega,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,连续标志,期货代码,期货收盘
20180103,10001177.SH,510050C1806M03200,3.2,0.0711,0.076,0.0659,0.0663,1279.0,1018.0,914086.0,10000,20180627,510050.SH,2.912,0.292,-0.16,0.9,0.693,0.377,0.151388196045,0.165042456515,0.180661781288,0.151688273727,0.135157132559,0.132448054505,0.129783845391,0.127363782646,L4,IH1806,2956.8
20180104,10001177.SH,510050C1806M03200,3.2,0.0671,0.0678,0.0621,0.0638,1164.0,1615.0,753149.0,10000,20180627,510050.SH,2.919,0.289,-0.154,0.931,0.688,0.372,0.151431282539,0.158272145345,0.179375125776,0.151397136196,0.134796184984,0.132362151257,0.129754032724,0.126997958873,L4,IH1806,2959.8
20180105,10001177.SH,510050C1806M03200,3.2,0.0634,0.0674,0.0612,0.0631,883.0,2013.0,558142.0,10000,20180627,510050.SH,2.933,0.294,-0.153,0.965,0.696,0.38,0.150659334687,0.154191058058,0.166391784496,0.151472858774,0.134738281233,0.130799130753,0.129686046327,0.127065772331,L4,IH1806,2974.8
20180108,10001177.SH,510050C1806M03200,3.2,0.065,0.0671,0.062,0.0671,958.0,2188.0,622341.0,10000,20180627,510050.SH,2.944,0.306,-0.16,0.972,0.704,0.388,0.146536972076,0.152962452172,0.166859305092,0.151537989618,0.130386669735,0.130186294157,0.129198372382,0.126787352257,L4,IH1806,2983.6
20180109,10001177.SH,510050C1806M03200,3.2,0.0697,0.0706,0.0661,0.0676,499.0,2306.0,344896.0,10000,20180627,510050.SH,2.97,0.319,-0.158,1.042,0.721,0.407,0.148795112495,0.150994409849,0.167366517704,0.152259086234,0.129924031107,0.130673670598,0.128551541406,0.126727053829,L4,IH1806,3007.2
20180110,10001177.SH,510050C1806M03200,3.2,0.0656,0.0715,0.0634,0.0714,891.0,2467.0,613116.0,10000,20180627,510050.SH,2.994,0.337,-0.16,1.094,0.742,0.432,0.150208518408,0.13489081113,0.153246028671,0.152847379483,0.130479370603,0.130895288266,0.128691882268,0.126931092437,L4,IH1806,3024.0
20180111,10001177.SH,510050C1806M03200,3.2,0.0687,0.0767,0.0678,0.0705,309.0,2541.0,221162.0,10000,20180627,510050.SH,2.991,0.334,-0.16,1.089,0.736,0.425,0.080764487288,0.133644457669,0.153090434465,0.152237121438,0.130111965946,0.129135189628,0.128317004931,0.126916279897,L4,IH1806,3029.0
20180112,10001177.SH,510050C1806M03200,3.2,0.0685,0.0779,0.0685,0.0779,1741.0,3224.0,1298084.0,10000,20180627,510050.SH,3.018,0.361,-0.166,1.128,0.762,0.46,0.08220018845,0.131390558281,0.150262804499,0.153060983193,0.13064353183,0.129618555119,0.128369340908,0.127156858324,L4,IH1806,3054.4
20180115,10001177.SH,510050C1806M03200,3.2,0.0787,0.0993,0.0787,0.0904,3100.0,3355.0,2829560.0,10000,20180627,510050.SH,3.043,0.392,-0.18,1.121,0.781,0.493,0.0791715949866,0.120653195901,0.149022152169,0.153036747376,0.131079259148,0.128880900648,0.128512692522,0.127396474538,L4,IH1806,3084.8
20180116,10001177.SH,510050C1806M03200,3.2,0.0922,0.1034,0.0892,0.1034,1191.0,3982.0,1150666.0,10000,20180627,510050.SH,3.064,0.42,-0.192,1.094,0.798,0.525,0.0539278888747,0.121102094042,0.148984542533,0.153406162171,0.131422088669,0.128827220094,0.128670711199,0.127510758913,L4,IH1806,3108.0
20180117,10001177.SH,510050C1806M03200,3.2,0.1095,0.1369,0.103,0.1161,2778.0,3669.0,3403263.0,10000,20180627,510050.SH,3.071,0.433,-0.203,1.048,0.802,0.537,0.0529960863176,0.114616976445,0.142301896345,0.153217474166,0.131137434305,0.128404843487,0.128647936174,0.127511859885,L4,IH1806,3115.4
20180118,10001177.SH,510050C1806M03200,3.2,0.1139,0.146,0.1139,0.145,2536.0,3637.0,3460837.0,10000,20180627,510050.SH,3.106,0.477,-0.23,0.948,0.819,0.586,0.0577821461175,0.117753186571,0.138053558325,0.154354962496,0.131588818545,0.129126017583,0.12812860728,0.12796390126,L4,IH1806,3145.4
20180119,10001177.SH,510050C1806M03200,3.2,0.1559,0.1688,0.1442,0.1489,5249.0,5630.0,8139684.0,10000,20180627,510050.SH,3.113,0.484,-0.233,0.942,0.819,0.591,0.0607308148882,0.117628356305,0.133438601867,0.153665206627,0.130761845437,0.129121676037,0.127684130158,0.127833363233,L4,IH1806,3157.0
20180122,10001177.SH,510050C1806M03200,3.2,0.1491,0.1586,0.1429,0.1509,2417.0,6665.0,3644750.0,10000,20180627,510050.SH,3.129,0.496,-0.233,0.971,0.816,0.599,0.0597489893526,0.113116016164,0.132982249589,0.150960402783,0.130791688041,0.129238309859,0.127681238182,0.127784567951,L4,IH1806,3166.4
20180123,10001177.SH,510050C1806M03200,3.2,0.1516,0.17,0.1501,0.17,3964.0,7913.0,6380967.0,10000,20180627,510050.SH,3.173,0.538,-0.236,0.973,0.821,0.653,0.0704805785251,0.116510061085,0.13450671778,0.152586582334,0.132168614812,0.1304821714,0.127523517803,0.12850058228,L4,IH1806,3212.4
20180124,10001177.SH,510050C1806M03200,3.2,0.175,0.1943,0.16,0.1835,5972.0,8903.0,10873489.0,10000,20180627,510050.SH,3.172,0.538,-0.253,0.896,0.818,0.643,0.0775503100435,0.117839227383,0.11988241124,0.152272789589,0.13202566046,0.128921923921,0.12721330042,0.128403284641,L4,IH1806,3213.0
20180125,10001177.SH,510050C1806M03200,3.2,0.1779,0.1824,0.1502,0.1633,4493.0,9196.0,7384565.0,10000,20180627,510050.SH,3.15,0.516,-0.242,0.951,0.813,0.614,0.0951015273298,0.0858883645164,0.122672257937,0.152967644119,0.132599370388,0.129449903673,0.127179187338,0.128799167758,L3,IH1806,3189.2
20180126,10001177.SH,510050C1806M03200,3.2,0.156,0.1797,0.152,0.1648,4924.0,9975.0,8111562.0,10000,20180627,510050.SH,3.171,0.535,-0.235,0.998,0.813,0.638,0.0932605840362,0.0856969794974,0.119376814326,0.153287757675,0.132225213545,0.127731413976,0.127220957103,0.128878216481,L3,IH1806,3215.0
20180129,10001177.SH,510050C1806M03200,3.2,0.1669,0.1775,0.1261,0.1333,5916.0,10907.0,9145067.0,10000,20180627,510050.SH,3.114,0.476,-0.228,1.031,0.792,0.55,0.144430250747,0.117693650901,0.127076376935,0.158431285065,0.13614532434,0.130208671362,0.129413251682,0.13092019105,L3,IH1806,3155.0
20180130,10001177.SH,510050C1806M03200,3.2,0.131,0.1374,0.1105,0.1106,3287.0,11367.0,4049142.0,10000,20180627,510050.SH,3.075,0.431,-0.214,1.067,0.769,0.493,0.158918748851,0.121945096939,0.134860014052,0.160720842144,0.138079321221,0.13166667479,0.130562752468,0.131872979525,L3,IH1806,3117.2
20180131,10001177.SH,510050C1806M03200,3.2,0.1005,0.1296,0.1005,0.1287,1927.0,11305.0,2299919.0,10000,20180627,510050.SH,3.113,0.472,-0.225,1.06,0.786,0.54,0.169439227118,0.126203509408,0.133211567393,0.161010238872,0.139020297707,0.132612442549,0.13127225535,0.131491956069,L3,IH1806,3150.2
20180201,10001177.SH,510050C1806M03200,3.2,0.1249,0.1405,0.12,0.138,2941.0,11889.0,3841997.0,10000,20180627,510050.SH,3.134,0.494,-0.229,1.06,0.791,0.564,0.163558718546,0.126689703458,0.133680927276,0.16133472974,0.13921410075,0.132343204236,0.131094635321,0.13163045808,L3,IH1806,3161.4
20180202,10001177.SH,510050C1806M03200,3.2,0.1278,0.1513,0.1185,0.1499,1911.0,12192.0,2562532.0,10000,20180627,510050.SH,3.145,0.507,-0.24,1.014,0.791,0.574,0.163953076549,0.12660947383,0.133400941488,0.161316863795,0.139191158015,0.132203115672,0.130950061332,0.13164852883,L3,IH1806,3188.0
20180205,10001177.SH,510050C1806M03200,3.2,0.1409,0.1721,0.1336,0.1702,3459.0,11126.0,5251968.0,10000,20180627,510050.SH,3.18,0.541,-0.253,0.977,0.787,0.604,0.170428250192,0.12933052699,0.133278128043,0.161240654776,0.140040812646,0.13054593587,0.131421997105,0.131544972267,L3,IH1806,3223.0
20180206,10001177.SH,510050C1806M03200,3.2,0.1582,0.1653,0.145,0.145,5282.0,11724.0,8185948.0,10000,20180627,510050.SH,3.11,0.476,-0.256,0.946,0.77,0.517,0.191692005188,0.156485497367,0.151529163328,0.168046088934,0.145428046235,0.134517171178,0.134515895769,0.134314311649,L3,IH1806,3125.0
20180207,10001177.SH,510050C1806M03200,3.2,0.1551,0.177,0.109,0.1117,5415.0,12069.0,7574656.0,10000,20180627,510050.SH,3.023,0.398,-0.244,0.916,0.722,0.419,0.230752277481,0.187638297886,0.174795902835,0.177729954908,0.153430942387,0.140821745684,0.139097057862,0.138722659311,L3,IH1806,3022.0
20180208,10001177.SH,510050C1806M03200,3.2,0.109,0.1176,0.0762,0.09,4329.0,13208.0,4188684.0,10000,20180627,510050.SH,2.939,0.335,-0.234,0.84,0.66,0.341,0.258062076457,0.212540196053,0.183866489004,0.186702090582,0.160213044143,0.146655022788,0.142578249348,0.142702025055,L3,IH1806,2950.2
20180209,10001177.SH,510050C1806M03200,3.2,0.0781,0.1111,0.0636,0.096,4974.0,11775.0,4492459.0,10000,20180627,510050.SH,2.803,0.3,-0.274,0.635,0.6,0.283,0.312694311343,0.263540730932,0.228819864173,0.208506208713,0.1786962861,0.161783793549,0.155208362378,0.152810218058,L3,IH1806,2767.0
20180212,10001177.SH,510050C1806M03200,3.2,0.0878,0.1001,0.0597,0.063,3822.0,11259.0,2925208.0,10000,20180627,510050.SH,2.8,0.249,-0.212,0.7,0.54,0.235,0.315437707614,0.260132411969,0.228770525441,0.204326691999,0.178605972843,0.161693638792,0.155177863594,0.152798500122,L3,IH1806,2782.8
20180213,10001177.SH,510050C1806M03200,3.2,0.0648,0.0795,0.0648,0.074,2504.0,11406.0,1836262.0,10000,20180627,510050.SH,2.848,0.28,-0.23,0.74,0.581,0.266,0.342873544151,0.267869130552,0.228769257592,0.207454045594,0.180170464974,0.163394184621,0.156452530438,0.150383062846,L3,IH1806,2836.0
20180214,10001177.SH,510050C1806M03200,3.2,0.0757,0.078,0.0705,0.0778,834.0,11697.0,615174.0,10000,20180627,510050.SH,2.866,0.291,-0.235,0.757,0.593,0.276,0.334679516948,0.269364057581,0.229539531263,0.204934580698,0.180403271172,0.163076616888,0.156040344369,0.150491740711,L3,IH1806,2864.0
20180222,10001177.SH,510050C1806M03200,3.2,0.0777,0.095,0.0777,0.082,3317.0,11589.0,2784559.0,10000,20180627,510050.SH,2.925,0.317,-0.246,0.838,0.61,0.29,0.357111908532,0.277405366272,0.237011921769,0.208824595408,0.183135330462,0.165244518529,0.157979629057,0.152155518139,L3,IH1806,2915.0
20180223,10001177.SH,510050C1806M03200,3.2,0.0817,0.0825,0.066,0.0754,2006.0,11562.0,1482226.0,10000,20180627,510050.SH,2.955,0.319,-0.227,0.929,0.615,0.295,0.36381970488,0.28068368166,0.238407540466,0.203950779881,0.183727959203,0.165680611913,0.157295605295,0.152420933084,L3,IH1806,2958.2
20180226,10001177.SH,510050C1806M03200,3.2,0.0784,0.085,0.0688,0.0792,2499.0,11109.0,1911649.0,10000,20180627,510050.SH,2.965,0.329,-0.238,0.933,0.617,0.297,0.355868684533,0.280135727468,0.238365144456,0.204077144799,0.183764321683,0.163010041133,0.156870169602,0.152082970092,L3,IH1806,2977.6
20180227,10001177.SH,510050C1806M03200,3.2,0.0794,0.0812,0.065,0.065,1066.0,11254.0,783744.0,10000,20180627,510050.SH,2.92,0.288,-0.221,0.891,0.571,0.255,0.349430072099,0.276441808026,0.240953132093,0.205738994635,0.185570693768,0.163850700421,0.158177776889,0.152578765616,L3,IH1806,2920.0
20180228,10001177.SH,510050C1806M03200,3.2,0.0632,0.0632,0.0543,0.0561,2252.0,11234.0,1321974.0,10000,20180627,510050.SH,2.871,0.253,-0.21,0.824,0.524,0.219,0.334193080056,0.279523176253,0.2439230758,0.202916373908,0.187759510906,0.165684164114,0.159644074336,0.15386577027,L3,IH1806,2869.0
