日期,合约编码,交易代码,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,到期日,标的代码,标的收盘价,Delta,Theta,Gamma,Vega,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,连续标志,期货代码,期货收盘
20170301,10000797.SH,510050C1706M02300,2.3,0.1124,0.1231,0.1118,0.1127,1395.0,6836.0,1629823.0,10000,20170628,510050.SH,2.368,0.746,-0.12,2.211,0.433,0.539,0.0901621000432,0.0823113358915,0.0835377017029,0.105442707002,0.101971436333,0.0997001343867,0.105947303013,0.108885474646,L3,IH1706,2347.6
20170302,10000797.SH,510050C1706M02300,2.3,0.1167,0.1212,0.1043,0.1043,1813.0,6848.0,2034756.0,10000,20170628,510050.SH,2.353,0.704,-0.126,2.296,0.462,0.502,0.094860434334,0.0842553074416,0.0853604231948,0.103913086466,0.102536653053,0.100141044085,0.106173956947,0.109166876305,L3,IH1706,2330.6
20170303,10000797.SH,510050C1706M02300,2.3,0.104,0.104,0.0955,0.097,1267.0,7239.0,1245864.0,10000,20170628,510050.SH,2.343,0.681,-0.127,2.394,0.474,0.48,0.0944547417333,0.0776223549749,0.0850922558839,0.103396908021,0.102815204984,0.100138603834,0.106083153186,0.109082244774,L3,IH1706,2321.2
20170306,10000797.SH,510050C1706M02300,2.3,0.0965,0.1026,0.0937,0.0963,1009.0,7477.0,975880.0,10000,20170628,510050.SH,2.349,0.708,-0.121,2.509,0.451,0.49,0.052409949113,0.0781163972195,0.0777644565624,0.102757701056,0.102361791834,0.100084589899,0.106022366654,0.108843004629,L3,IH1706,2319.2
20170307,10000797.SH,510050C1706M02300,2.3,0.0961,0.0986,0.0938,0.0977,891.0,7476.0,855570.0,10000,20170628,510050.SH,2.354,0.728,-0.117,2.534,0.434,0.501,0.0559902602197,0.0772858214981,0.076845341409,0.096460054371,0.100363629601,0.0995765528957,0.105885335546,0.108857988843,L3,IH1706,2323.2
20170308,10000797.SH,510050C1706M02300,2.3,0.0961,0.0997,0.0954,0.097,754.0,7289.0,736374.0,10000,20170628,510050.SH,2.355,0.736,-0.116,2.571,0.427,0.502,0.0549775166485,0.074959770298,0.0747555587679,0.0963814286942,0.100292253442,0.0993654251226,0.105194972044,0.108822389379,L3,IH1706,2327.0
20170309,10000797.SH,510050C1706M02300,2.3,0.0924,0.0924,0.0812,0.086,1338.0,7555.0,1150401.0,10000,20170628,510050.SH,2.343,0.718,-0.112,2.899,0.437,0.486,0.0566895906698,0.0765511612382,0.0752038463508,0.0966963236604,0.100491203951,0.0996584903283,0.105431969096,0.105166943308,L3,IH1706,2311.4
20170310,10000797.SH,510050C1706M02300,2.3,0.0867,0.0867,0.0799,0.0812,1336.0,7551.0,1097242.0,10000,20170628,510050.SH,2.335,0.685,-0.117,2.899,0.455,0.458,0.0568603333126,0.074719247316,0.0735183976854,0.0967868328042,0.100561304961,0.0997322709228,0.104541616844,0.105070386942,L3,IH1706,2305.4
20170313,10000797.SH,510050C1706M02300,2.3,0.0783,0.0902,0.0729,0.0896,1912.0,7182.0,1553770.0,10000,20170628,510050.SH,2.355,0.77,-0.105,2.869,0.387,0.506,0.0691619571925,0.0789562721757,0.0775753071531,0.0941951538909,0.101491680045,0.100412072603,0.104801196742,0.105408411987,L3,IH1706,2328.8
20170314,10000797.SH,510050C1706M02300,2.3,0.091,0.0924,0.0823,0.0845,2317.0,7734.0,2014882.0,10000,20170628,510050.SH,2.351,0.771,-0.102,3.056,0.383,0.502,0.0691820941424,0.0783910626364,0.0773931796646,0.0916011488009,0.101525310719,0.10044911576,0.104797592225,0.105343174944,L3,IH1706,2321.6
20170315,10000797.SH,510050C1706M02300,2.3,0.084,0.0891,0.0815,0.0877,1101.0,7637.0,941059.0,10000,20170628,510050.SH,2.354,0.772,-0.105,2.936,0.382,0.498,0.0698206863092,0.0786076923457,0.0773934102859,0.0908058167594,0.101261908968,0.100243732306,0.104612207339,0.105298882479,L3,IH1706,2320.6
20170316,10000797.SH,510050C1706M02300,2.3,0.0941,0.1034,0.0915,0.0973,3365.0,7648.0,3279864.0,10000,20170628,510050.SH,2.369,0.832,-0.097,2.636,0.317,0.534,0.069606509815,0.0818372500124,0.0787732505167,0.0912416573069,0.101067352612,0.0987236690579,0.104644824074,0.105489926169,L3,IH1706,2344.8
