日期,合约编码,交易代码,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,到期日,标的代码,标的收盘价,Delta,Theta,Gamma,Vega,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,连续标志,期货代码,期货收盘
20171009,10001021.SH,510050C1711M02850,2.85,0.0324,0.048,0.0163,0.0172,17682.0,6756.0,4968957.0,10000,20171122,510050.SH,2.75,0.24,-0.176,2.556,0.297,0.078,0.0681318161161,0.0729284279687,0.0992073319225,0.113025824388,0.113770500659,0.114052259819,0.107444344015,0.103892717805,L2,IH1711,2710.4
20171010,10001021.SH,510050C1711M02850,2.85,0.0178,0.0225,0.0164,0.0189,16312.0,13795.0,3038830.0,10000,20171122,510050.SH,2.746,0.246,-0.193,2.419,0.297,0.077,0.0657278206945,0.0686822634785,0.0961097788739,0.111229047253,0.113759716392,0.113960493187,0.107487207423,0.103848790602,L2,IH1711,2706.6
20171011,10001021.SH,510050C1711M02850,2.85,0.0188,0.0211,0.018,0.0202,13235.0,18887.0,2548806.0,10000,20171122,510050.SH,2.762,0.271,-0.198,2.704,0.311,0.084,0.0686497044204,0.0686890973718,0.0954934661009,0.111417988706,0.113941838448,0.113497028726,0.107653713518,0.103816698022,L2,IH1711,2721.8
20171012,10001021.SH,510050C1711M02850,2.85,0.0193,0.0213,0.018,0.0201,8702.0,22327.0,1692230.0,10000,20171122,510050.SH,2.773,0.285,-0.194,2.99,0.315,0.087,0.0685887378271,0.0640588612328,0.0950575645501,0.10752424296,0.113754140713,0.113558323239,0.107302437453,0.103765143662,L2,IH1711,2729.8
20171013,10001021.SH,510050C1711M02850,2.85,0.0195,0.0205,0.0182,0.019,8140.0,24422.0,1575372.0,10000,20171122,510050.SH,2.771,0.276,-0.193,2.982,0.306,0.082,0.0693350307965,0.0636530768003,0.0730563333707,0.105851588287,0.112761630738,0.113054186479,0.107109670141,0.103618933155,L2,IH1711,2729.8
20171016,10001021.SH,510050C1711M02850,2.85,0.0174,0.0224,0.0172,0.0187,18837.0,29217.0,3777545.0,10000,20171122,510050.SH,2.781,0.288,-0.198,3.287,0.302,0.079,0.0694658591091,0.0630965775515,0.0663897590508,0.106004924794,0.110842241437,0.112470410439,0.107140683894,0.102799120957,L2,IH1711,2738.2
20171017,10001021.SH,510050C1711M02850,2.85,0.0183,0.0197,0.0146,0.0158,17128.0,31537.0,2788477.0,10000,20171122,510050.SH,2.779,0.267,-0.184,3.381,0.287,0.072,0.0704749116941,0.0606639389599,0.0664004141792,0.1056583558,0.110624501147,0.112462905916,0.107158479213,0.102636135897,L2,IH1711,2735.8
20171018,10001021.SH,510050C1711M02850,2.85,0.0156,0.019,0.015,0.0187,18273.0,35426.0,3039863.0,10000,20171122,510050.SH,2.802,0.329,-0.19,4.172,0.314,0.087,0.0567975517048,0.0649920433331,0.06862048931,0.102125814396,0.110428302935,0.112804801458,0.107537084732,0.102788328584,L2,IH1711,2755.2
20171019,10001021.SH,510050C1711M02850,2.85,0.0177,0.0203,0.0174,0.0186,33026.0,46286.0,6207078.0,10000,20171122,510050.SH,2.806,0.339,-0.192,4.364,0.314,0.087,0.056839414879,0.0591373337276,0.0680210530166,0.102027547142,0.109803494116,0.112684655774,0.107238451887,0.102605794683,L2,IH1711,2755.4
20171020,10001021.SH,510050C1711M02850,2.85,0.0186,0.0186,0.0142,0.0147,27480.0,50749.0,4235447.0,10000,20171122,510050.SH,2.79,0.278,-0.181,3.905,0.281,0.069,0.0717276763945,0.0641424894637,0.0698943409868,0.100038509792,0.11006736058,0.113142631551,0.107438879687,0.102708885992,L2,IH1711,2740.8
20171023,10001021.SH,510050C1711M02850,2.85,0.0148,0.017,0.0108,0.0127,23613.0,55560.0,3021069.0,10000,20171122,510050.SH,2.791,0.263,-0.179,4.098,0.261,0.059,0.0627809368525,0.0640173587505,0.0698212925508,0.0990807173468,0.110007193649,0.113085804739,0.107032496169,0.102698648777,L2,IH1711,2742.6
20171024,10001021.SH,510050C1711M02850,2.85,0.0126,0.0212,0.012,0.0191,62478.0,64843.0,11210659.0,10000,20171122,510050.SH,2.806,0.338,-0.224,4.273,0.289,0.074,0.0631637081158,0.0634781894486,0.0690572711386,0.0985340397088,0.110172388801,0.113216896779,0.107104689867,0.10280904122,L2,IH1711,2754.0
20171025,10001021.SH,510050C1711M02850,2.85,0.0187,0.0231,0.0168,0.0174,53900.0,76003.0,10507632.0,10000,20171122,510050.SH,2.802,0.318,-0.222,4.214,0.277,0.067,0.0619445303884,0.0636602529773,0.0663546312356,0.0984465440206,0.108059193703,0.11320139002,0.107155730947,0.102846131185,L2,IH1711,2753.4
20171026,10001021.SH,510050C1711M02850,2.85,0.0181,0.0317,0.018,0.0272,126829.0,90626.0,33531356.0,10000,20171122,510050.SH,2.827,0.429,-0.264,4.54,0.302,0.088,0.0713415791088,0.0681522544962,0.0661418119249,0.0997724039853,0.107888548536,0.11346114045,0.107402755639,0.103203644047,L1,IH1711,2781.6
20171027,10001021.SH,510050C1711M02850,2.85,0.0279,0.0422,0.0261,0.0422,154011.0,79339.0,52408616.0,10000,20171122,510050.SH,2.873,0.683,-0.213,5.697,0.273,0.137,0.0978127264299,0.0841818504963,0.0782925810956,0.10435794763,0.110348035513,0.115124814054,0.10792896645,0.103860666975,L1,IH1711,2821.4
