日期,合约编码,交易代码,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,到期日,标的代码,标的收盘价,Delta,Theta,Gamma,Vega,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,连续标志,期货代码,期货收盘
20170301,10000739.SH,510050C1706A02450,2.397,0.0623,0.0685,0.062,0.0627,360.0,7175.0,240624.0,10220,20170628,510050.SH,2.368,0.498,-0.133,2.445,0.539,0.365,0.0901621000432,0.0823113358915,0.0835377017029,0.105442707002,0.101971436333,0.0997001343867,0.105947303013,0.108885474646,L3,IH1706,2347.6
20170302,10000739.SH,510050C1706A02450,2.397,0.0652,0.0683,0.0563,0.0571,776.0,7160.0,497418.0,10220,20170628,510050.SH,2.353,0.463,-0.133,2.384,0.531,0.334,0.094860434334,0.0842553074416,0.0853604231948,0.103913086466,0.102536653053,0.100141044085,0.106173956947,0.109166876305,L3,IH1706,2330.6
20170303,10000739.SH,510050C1706A02450,2.397,0.0555,0.0555,0.0518,0.0531,631.0,7401.0,345340.0,10220,20170628,510050.SH,2.343,0.439,-0.13,2.381,0.523,0.313,0.0944547417333,0.0776223549749,0.0850922558839,0.103396908021,0.102815204984,0.100138603834,0.106083153186,0.109082244774,L3,IH1706,2321.2
20170306,10000739.SH,510050C1706A02450,2.397,0.0525,0.056,0.0504,0.0524,388.0,7487.0,211302.0,10220,20170628,510050.SH,2.349,0.449,-0.13,2.477,0.519,0.313,0.052409949113,0.0781163972195,0.0777644565624,0.102757701056,0.102361791834,0.100084589899,0.106022366654,0.108843004629,L3,IH1706,2319.2
20170307,10000739.SH,510050C1706A02450,2.397,0.0512,0.0526,0.0506,0.0524,394.0,7492.0,207348.0,10220,20170628,510050.SH,2.354,0.458,-0.129,2.561,0.52,0.318,0.0559902602197,0.0772858214981,0.076845341409,0.096460054371,0.100363629601,0.0995765528957,0.105885335546,0.108857988843,L3,IH1706,2323.2
20170308,10000739.SH,510050C1706A02450,2.397,0.0509,0.0533,0.0506,0.0512,227.0,7477.0,121215.0,10220,20170628,510050.SH,2.355,0.459,-0.128,2.625,0.518,0.316,0.0549775166485,0.074959770298,0.0747555587679,0.0963814286942,0.100292253442,0.0993654251226,0.105194972044,0.108822389379,L3,IH1706,2327.0
20170309,10000739.SH,510050C1706A02450,2.397,0.049,0.049,0.0423,0.0439,395.0,7492.0,180955.0,10220,20170628,510050.SH,2.343,0.424,-0.121,2.694,0.506,0.289,0.0566895906698,0.0765511612382,0.0752038463508,0.0966963236604,0.100491203951,0.0996584903283,0.105431969096,0.105166943308,L3,IH1706,2311.4
20170310,10000739.SH,510050C1706A02450,2.397,0.045,0.045,0.0407,0.0412,439.0,7470.0,190120.0,10220,20170628,510050.SH,2.335,0.403,-0.121,2.64,0.496,0.271,0.0568603333126,0.074719247316,0.0735183976854,0.0967868328042,0.100561304961,0.0997322709228,0.104541616844,0.105070386942,L3,IH1706,2305.4
20170313,10000739.SH,510050C1706A02450,2.397,0.0409,0.0467,0.0367,0.0459,583.0,7500.0,247158.0,10220,20170628,510050.SH,2.355,0.45,-0.123,2.858,0.505,0.297,0.0691619571925,0.0789562721757,0.0775753071531,0.0941951538909,0.101491680045,0.100412072603,0.104801196742,0.105408411987,L3,IH1706,2328.8
20170314,10000739.SH,510050C1706A02450,2.397,0.0461,0.0473,0.0407,0.0415,478.0,7565.0,213439.0,10220,20170628,510050.SH,2.351,0.434,-0.118,2.993,0.498,0.284,0.0691820941424,0.0783910626364,0.0773931796646,0.0916011488009,0.101525310719,0.10044911576,0.104797592225,0.105343174944,L3,IH1706,2321.6
20170315,10000739.SH,510050C1706A02450,2.397,0.0412,0.045,0.0392,0.0437,1911.0,7783.0,821637.0,10220,20170628,510050.SH,2.354,0.444,-0.122,2.92,0.499,0.288,0.0698206863092,0.0786076923457,0.0773934102859,0.0908058167594,0.101261908968,0.100243732306,0.104612207339,0.105298882479,L3,IH1706,2320.6
20170316,10000739.SH,510050C1706A02450,2.397,0.0466,0.0547,0.0466,0.0493,1021.0,7929.0,531056.0,10220,20170628,510050.SH,2.369,0.487,-0.125,3.024,0.504,0.315,0.069606509815,0.0818372500124,0.0787732505167,0.0912416573069,0.101067352612,0.0987236690579,0.104644824074,0.105489926169,L3,IH1706,2344.8
