日期,合约编码,交易代码,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,到期日,标的代码,标的收盘价,Delta,Theta,Gamma,Vega,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,连续标志,期货代码,期货收盘
20170824,10000998.SH,510050P1710M02700,2.7,0.046,0.0509,0.0222,0.05,12060.0,3576.0,5461315.0,10000,20171025,510050.SH,2.698,-0.457,-0.124,2.864,0.441,-0.218,0.121768594904,0.120449211539,0.120342331777,0.122733791114,0.119480152297,0.110507564912,0.105713597439,0.108702737064,L2,IH1710,2654.6
20170825,10000998.SH,510050P1710M02700,2.7,0.0492,0.0509,0.0282,0.0296,15120.0,6835.0,5168326.0,10000,20171025,510050.SH,2.757,-0.304,-0.128,2.39,0.394,-0.145,0.116317987348,0.141351535929,0.131690173275,0.127789723215,0.12321234791,0.113996743115,0.108712575918,0.111247579343,L2,IH1710,2720.8
20170828,10000998.SH,510050P1710M02700,2.7,0.0288,0.0288,0.0183,0.0235,10319.0,9248.0,2334061.0,10000,20171025,510050.SH,2.788,-0.246,-0.133,2.03,0.35,-0.113,0.119052382579,0.145326249466,0.134751452933,0.126236426763,0.123302046146,0.114836336528,0.108506324378,0.111543389049,L2,IH1710,2746.0
20170829,10000998.SH,510050P1710M02700,2.7,0.023,0.0252,0.0198,0.0215,6934.0,11880.0,1528653.0,10000,20171025,510050.SH,2.789,-0.236,-0.127,2.067,0.339,-0.106,0.1217905234,0.136560459477,0.133928873776,0.126033815992,0.123294238329,0.114841907344,0.108287242174,0.109380849737,L2,IH1710,2747.6
20170830,10000998.SH,510050P1710M02700,2.7,0.0215,0.0254,0.0174,0.0238,12222.0,15524.0,2525928.0,10000,20171025,510050.SH,2.774,-0.263,-0.131,2.27,0.354,-0.116,0.124430333526,0.138447925029,0.12834908743,0.126046952566,0.123825463959,0.115240182726,0.108402114827,0.109568971454,L2,IH1710,2737.0
20170831,10000998.SH,510050P1710M02700,2.7,0.0231,0.0275,0.0212,0.0239,8635.0,16996.0,2168553.0,10000,20171025,510050.SH,2.766,-0.274,-0.128,2.432,0.357,-0.118,0.130316927631,0.127685684326,0.128631883218,0.125678360229,0.123897816187,0.115029486212,0.108304190537,0.109628841222,L2,IH1710,2729.6
20170901,10000998.SH,510050P1710M02700,2.7,0.0228,0.0265,0.0197,0.0227,9853.0,20980.0,2286699.0,10000,20171025,510050.SH,2.76,-0.278,-0.122,2.616,0.356,-0.117,0.133994030743,0.124950158125,0.124206077003,0.125540050428,0.124069660191,0.114937078289,0.108173705695,0.109674644646,L2,IH1710,2721.8
20170904,10000998.SH,510050P1710M02700,2.7,0.0234,0.0279,0.0226,0.0243,9303.0,21694.0,2341848.0,10000,20171025,510050.SH,2.764,-0.279,-0.14,2.478,0.347,-0.111,0.132856560281,0.124852777864,0.122765442411,0.12541658474,0.123964513147,0.114482097842,0.108157666883,0.108633706722,L2,IH1710,2722.4
20170905,10000998.SH,510050P1710M02700,2.7,0.0244,0.0246,0.0189,0.0209,5386.0,22370.0,1131563.0,10000,20171025,510050.SH,2.782,-0.242,-0.14,2.23,0.322,-0.095,0.129858021294,0.12600332639,0.12197339879,0.125703877712,0.124196848242,0.11463143327,0.108359840576,0.107928229717,L2,IH1710,2737.0
20170906,10000998.SH,510050P1710M02700,2.7,0.0211,0.025,0.02,0.0242,7056.0,22047.0,1628074.0,10000,20171025,510050.SH,2.764,-0.279,-0.146,2.492,0.341,-0.107,0.136546701705,0.125795752012,0.123563696257,0.123705422961,0.124821144201,0.11517826689,0.108789212595,0.107945002857,L2,IH1710,2720.4
20170907,10000998.SH,510050P1710M02700,2.7,0.0244,0.0314,0.0208,0.0311,7736.0,21228.0,2078639.0,10000,20171025,510050.SH,2.743,-0.336,-0.159,2.702,0.363,-0.125,0.14223857641,0.128869040833,0.125987671596,0.123931091564,0.125492378324,0.11565047436,0.109288663582,0.108204981053,L2,IH1710,2700.0
20170908,10000998.SH,510050P1710M02700,2.7,0.0311,0.0323,0.0258,0.0304,6918.0,22156.0,2029751.0,10000,20171025,510050.SH,2.738,-0.344,-0.155,2.872,0.361,-0.125,0.0913539681284,0.112683779975,0.126204943646,0.123905796648,0.125384134898,0.114398119205,0.108411386539,0.104844353493,L2,IH1710,2691.8
