日期,合约编码,交易代码,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,到期日,标的代码,标的收盘价,Delta,Theta,Gamma,Vega,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,连续标志,期货代码,期货收盘
20171009,10001022.SH,510050P1711M02850,2.85,0.085,0.1039,0.0676,0.097,3973.0,2280.0,3497390.0,10000,20171122,510050.SH,2.75,-0.812,-0.042,2.75,0.258,-0.281,0.0681318161161,0.0729284279687,0.0992073319225,0.113025824388,0.113770500659,0.114052259819,0.107444344015,0.103892717805,L2,IH1711,2710.4
20171010,10001022.SH,510050P1711M02850,2.85,0.0978,0.11,0.0875,0.1002,3974.0,4339.0,4042371.0,10000,20171122,510050.SH,2.746,-0.819,-0.043,2.643,0.248,-0.277,0.0657278206945,0.0686822634785,0.0961097788739,0.111229047253,0.113759716392,0.113960493187,0.107487207423,0.103848790602,L2,IH1711,2706.6
20171011,10001022.SH,510050P1711M02850,2.85,0.1017,0.1017,0.0836,0.0875,2281.0,3973.0,2047163.0,10000,20171122,510050.SH,2.762,-0.804,-0.039,3.119,0.259,-0.266,0.0686497044204,0.0686890973718,0.0954934661009,0.111417988706,0.113941838448,0.113497028726,0.107653713518,0.103816698022,L2,IH1711,2721.8
20171012,10001022.SH,510050P1711M02850,2.85,0.086,0.0922,0.0773,0.0798,3049.0,4218.0,2571117.0,10000,20171122,510050.SH,2.773,-0.766,-0.059,3.402,0.285,-0.248,0.0685887378271,0.0640588612328,0.0950575645501,0.10752424296,0.113754140713,0.113558323239,0.107302437453,0.103765143662,L2,IH1711,2729.8
20171013,10001022.SH,510050P1711M02850,2.85,0.0806,0.0836,0.0775,0.0797,2719.0,4429.0,2167045.0,10000,20171122,510050.SH,2.771,-0.791,-0.043,3.435,0.264,-0.249,0.0693350307965,0.0636530768003,0.0730563333707,0.105851588287,0.112761630738,0.113054186479,0.107109670141,0.103618933155,L2,IH1711,2729.8
20171016,10001022.SH,510050P1711M02850,2.85,0.0798,0.0798,0.0653,0.0701,5651.0,5697.0,3976759.0,10000,20171122,510050.SH,2.781,-0.779,-0.046,3.879,0.263,-0.227,0.0694658591091,0.0630965775515,0.0663897590508,0.106004924794,0.110842241437,0.112470410439,0.107140683894,0.102799120957,L2,IH1711,2738.2
20171017,10001022.SH,510050P1711M02850,2.85,0.0709,0.0747,0.0674,0.0704,4454.0,6591.0,3159335.0,10000,20171122,510050.SH,2.779,-0.799,-0.037,3.851,0.245,-0.226,0.0704749116941,0.0606639389599,0.0664004141792,0.1056583558,0.110624501147,0.112462905916,0.107158479213,0.102636135897,L2,IH1711,2735.8
20171018,10001022.SH,510050P1711M02850,2.85,0.0711,0.0719,0.0576,0.0577,8531.0,10902.0,5402907.0,10000,20171122,510050.SH,2.802,-0.676,-0.101,4.27,0.312,-0.187,0.0567975517048,0.0649920433331,0.06862048931,0.102125814396,0.110428302935,0.112804801458,0.107537084732,0.102788328584,L2,IH1711,2755.2
20171019,10001022.SH,510050P1711M02850,2.85,0.0572,0.0597,0.054,0.0574,9847.0,12937.0,5585676.0,10000,20171122,510050.SH,2.806,-0.649,-0.125,4.097,0.318,-0.175,0.056839414879,0.0591373337276,0.0680210530166,0.102027547142,0.109803494116,0.112684655774,0.107238451887,0.102605794683,L2,IH1711,2755.4
20171020,10001022.SH,510050P1711M02850,2.85,0.0615,0.0659,0.0595,0.0659,13044.0,13934.0,8192040.0,10000,20171122,510050.SH,2.79,-0.732,-0.088,4.011,0.277,-0.191,0.0717276763945,0.0641424894637,0.0698943409868,0.100038509792,0.11006736058,0.113142631551,0.107438879687,0.102708885992,L2,IH1711,2740.8
20171023,10001022.SH,510050P1711M02850,2.85,0.0651,0.0693,0.0597,0.0642,10959.0,15410.0,7118754.0,10000,20171122,510050.SH,2.791,-0.743,-0.09,4.156,0.258,-0.176,0.0627809368525,0.0640173587505,0.0698212925508,0.0990807173468,0.110007193649,0.113085804739,0.107032496169,0.102698648777,L2,IH1711,2742.6
20171024,10001022.SH,510050P1711M02850,2.85,0.0654,0.0669,0.0546,0.0626,32350.0,26429.0,18962231.0,10000,20171122,510050.SH,2.806,-0.635,-0.187,3.685,0.297,-0.147,0.0631637081158,0.0634781894486,0.0690572711386,0.0985340397088,0.110172388801,0.113216896779,0.107104689867,0.10280904122,L2,IH1711,2754.0
20171025,10001022.SH,510050P1711M02850,2.85,0.0624,0.0643,0.059,0.06,27696.0,36200.0,16978246.0,10000,20171122,510050.SH,2.802,-0.676,-0.148,4.102,0.279,-0.15,0.0619445303884,0.0636602529773,0.0663546312356,0.0984465440206,0.108059193703,0.11320139002,0.107155730947,0.102846131185,L2,IH1711,2753.4
20171026,10001022.SH,510050P1711M02850,2.85,0.0608,0.0618,0.0374,0.0421,94202.0,50326.0,41486891.0,10000,20171122,510050.SH,2.827,-0.575,-0.168,4.777,0.301,-0.123,0.0713415791088,0.0681522544962,0.0661418119249,0.0997724039853,0.107888548536,0.11346114045,0.107402755639,0.103203644047,L1,IH1711,2781.6
20171027,10001022.SH,510050P1711M02850,2.85,0.0413,0.0439,0.0206,0.0206,112801.0,77125.0,32897954.0,10000,20171122,510050.SH,2.873,-0.357,-0.187,4.502,0.286,-0.075,0.0978127264299,0.0841818504963,0.0782925810956,0.10435794763,0.110348035513,0.115124814054,0.10792896645,0.103860666975,L1,IH1711,2821.4
20171030,10001022.SH,510050P1711M02850,2.85,0.0188,0.032,0.0185,0.027,130366.0,79383.0,33737133.0,10000,20171122,510050.SH,2.861,-0.419,-0.232,4.526,0.281,-0.077,0.10507300549,0.0870212399599,0.0789794403486,0.104906536456,0.108565832312,0.11530149667,0.108157433983,0.104040740838,L1,IH1711,2801.0
20171031,10001022.SH,510050P1711M02850,2.85,0.0278,0.0321,0.0225,0.0246,78122.0,79012.0,21752474.0,10000,20171122,510050.SH,2.851,-0.46,-0.187,5.789,0.278,-0.081,0.108441514912,0.0892486903831,0.0792115513409,0.101038247122,0.108242048006,0.11534383676,0.108318618655,0.104045559241,L1,IH1711,2797.8
