日期,合约编码,交易代码,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,到期日,标的代码,标的收盘价,Delta,Theta,Gamma,Vega,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,连续标志,期货代码,期货收盘
20180111,10001193.SH,510050C1806M03400,3.4,0.031,0.037,0.0309,0.0324,2162.0,1429.0,707650.0,10000,20180627,510050.SH,2.991,0.177,-0.114,0.745,0.526,0.228,0.080764487288,0.133644457669,0.153090434465,0.152237121438,0.130111965946,0.129135189628,0.128317004931,0.126916279897,L4,IH1806,3029.0
20180112,10001193.SH,510050C1806M03400,3.4,0.0315,0.037,0.0315,0.0369,2661.0,3499.0,929961.0,10000,20180627,510050.SH,3.018,0.196,-0.123,0.791,0.563,0.253,0.08220018845,0.131390558281,0.150262804499,0.153060983193,0.13064353183,0.129618555119,0.128369340908,0.127156858324,L4,IH1806,3054.4
20180115,10001193.SH,510050C1806M03400,3.4,0.0365,0.0476,0.0365,0.0406,5370.0,6555.0,2267274.0,10000,20180627,510050.SH,3.043,0.212,-0.131,0.833,0.59,0.271,0.0791715949866,0.120653195901,0.149022152169,0.153036747376,0.131079259148,0.128880900648,0.128512692522,0.127396474538,L4,IH1806,3084.8
20180116,10001193.SH,510050C1806M03400,3.4,0.0402,0.0502,0.0402,0.0502,2256.0,7694.0,1026257.0,10000,20180627,510050.SH,3.064,0.242,-0.149,0.851,0.637,0.307,0.0539278888747,0.121102094042,0.148984542533,0.153406162171,0.131422088669,0.128827220094,0.128670711199,0.127510758913,L4,IH1806,3108.0
20180117,10001193.SH,510050C1806M03400,3.4,0.0503,0.0721,0.0503,0.0579,5537.0,8680.0,3367853.0,10000,20180627,510050.SH,3.071,0.26,-0.164,0.84,0.661,0.327,0.0529960863176,0.114616976445,0.142301896345,0.153217474166,0.131137434305,0.128404843487,0.128647936174,0.127511859885,L4,IH1806,3115.4
20180118,10001193.SH,510050C1806M03400,3.4,0.0581,0.0837,0.058,0.0837,2367.0,8593.0,1722746.0,10000,20180627,510050.SH,3.106,0.315,-0.203,0.814,0.73,0.392,0.0577821461175,0.117753186571,0.138053558325,0.154354962496,0.131588818545,0.129126017583,0.12812860728,0.12796390126,L4,IH1806,3145.4
20180119,10001193.SH,510050C1806M03400,3.4,0.084,0.0983,0.0781,0.0814,2561.0,9067.0,2265999.0,10000,20180627,510050.SH,3.113,0.315,-0.201,0.832,0.73,0.392,0.0607308148882,0.117628356305,0.133438601867,0.153665206627,0.130761845437,0.129121676037,0.127684130158,0.127833363233,L4,IH1806,3157.0
20180122,10001193.SH,510050C1806M03400,3.4,0.0833,0.089,0.0782,0.0819,1118.0,9360.0,931049.0,10000,20180627,510050.SH,3.129,0.321,-0.201,0.863,0.732,0.394,0.0597489893526,0.113116016164,0.132982249589,0.150960402783,0.130791688041,0.129238309859,0.127681238182,0.127784567951,L4,IH1806,3166.4
20180123,10001193.SH,510050C1806M03400,3.4,0.082,0.094,0.0788,0.0913,1856.0,9160.0,1633807.0,10000,20180627,510050.SH,3.173,0.353,-0.209,0.911,0.768,0.437,0.0704805785251,0.116510061085,0.13450671778,0.152586582334,0.132168614812,0.1304821714,0.127523517803,0.12850058228,L4,IH1806,3212.4
20180124,10001193.SH,510050C1806M03400,3.4,0.093,0.1134,0.0877,0.1046,3981.0,8180.0,4073508.0,10000,20180627,510050.SH,3.172,0.367,-0.228,0.851,0.776,0.448,0.0775503100435,0.117839227383,0.11988241124,0.152272789589,0.13202566046,0.128921923921,0.12721330042,0.128403284641,L4,IH1806,3213.0
