日期,合约编码,交易代码,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,到期日,标的代码,标的收盘价,Delta,Theta,Gamma,Vega,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,连续标志,期货代码,期货收盘
20171026,10001033.SH,510050P1806M02850,2.85,0.1049,0.1049,0.0885,0.091,1138.0,676.0,1077431.0,10000,20180627,510050.SH,2.827,-0.433,-0.04,1.472,0.909,-0.879,0.0713415791088,0.0681522544962,0.0661418119249,0.0997724039853,0.107888548536,0.11346114045,0.107402755639,0.103203644047,L4,IH1806,2817.8
20171027,10001033.SH,510050P1806M02850,2.85,0.0902,0.0902,0.0703,0.0718,1826.0,1546.0,1466790.0,10000,20180627,510050.SH,2.873,-0.367,-0.043,1.398,0.883,-0.749,0.0978127264299,0.0841818504963,0.0782925810956,0.10435794763,0.110348035513,0.115124814054,0.10792896645,0.103860666975,L4,IH1806,2845.0
20171030,10001033.SH,510050P1806M02850,2.85,0.071,0.0808,0.0695,0.0771,1647.0,2088.0,1254043.0,10000,20180627,510050.SH,2.861,-0.385,-0.044,1.419,0.887,-0.775,0.10507300549,0.0870212399599,0.0789794403486,0.104906536456,0.108565832312,0.11530149667,0.108157433983,0.104040740838,L4,IH1806,2828.2
20171031,10001033.SH,510050P1806M02850,2.85,0.0763,0.0795,0.0727,0.0729,851.0,2130.0,654002.0,10000,20180627,510050.SH,2.851,-0.394,-0.037,1.56,0.888,-0.783,0.108441514912,0.0892486903831,0.0792115513409,0.101038247122,0.108242048006,0.11534383676,0.108318618655,0.104045559241,L4,IH1806,2831.8
20171101,10001033.SH,510050P1806M02850,2.85,0.0724,0.0746,0.0654,0.0736,899.0,2325.0,628157.0,10000,20180627,510050.SH,2.842,-0.407,-0.035,1.625,0.89,-0.802,0.106867499978,0.0846401212501,0.0794741739853,0.101332501015,0.107500223173,0.115552084594,0.1079193372,0.10403309123,L4,IH1806,2831.0
20171102,10001033.SH,510050P1806M02850,2.85,0.0731,0.079,0.0728,0.0728,1185.0,2569.0,906427.0,10000,20180627,510050.SH,2.847,-0.4,-0.037,1.597,0.886,-0.786,0.106880678895,0.0846081081786,0.0763987437158,0.0965516119595,0.107234351577,0.115472556022,0.107887167122,0.104021773402,L4,IH1806,2824.6
20171103,10001033.SH,510050P1806M02850,2.85,0.0748,0.0793,0.0707,0.0708,962.0,2606.0,734494.0,10000,20180627,510050.SH,2.851,-0.394,-0.037,1.595,0.882,-0.771,0.0995248929899,0.0844426640849,0.0762731914223,0.0952752318867,0.106746738541,0.115466770419,0.107493787585,0.103916561469,L4,IH1806,2836.0
20171106,10001033.SH,510050P1806M02850,2.85,0.0716,0.0745,0.0706,0.072,474.0,2653.0,344919.0,10000,20180627,510050.SH,2.843,-0.406,-0.035,1.657,0.881,-0.782,0.102252568515,0.0826328165176,0.0771941730379,0.0955117432197,0.106833388628,0.115509824562,0.107552760337,0.103905253749,L4,IH1806,2820.8
20171107,10001033.SH,510050P1806M02850,2.85,0.0699,0.0699,0.0613,0.0627,1514.0,2572.0,963791.0,10000,20180627,510050.SH,2.875,-0.358,-0.04,1.527,0.856,-0.694,0.111270762519,0.0880861743401,0.0807763961524,0.097685429716,0.107998640534,0.114664990607,0.108180894175,0.104449312759,L4,IH1806,2842.6
20171108,10001033.SH,510050P1806M02850,2.85,0.0631,0.0631,0.0574,0.0603,1337.0,2409.0,801174.0,10000,20180627,510050.SH,2.874,-0.357,-0.038,1.575,0.852,-0.686,0.11038874163,0.087559728534,0.0805742905456,0.0964026829649,0.107310459396,0.114698609462,0.108166318141,0.104447913249,L4,IH1806,2847.6
20171109,10001033.SH,510050P1806M02850,2.85,0.0608,0.0639,0.0593,0.0593,791.0,2376.0,484715.0,10000,20180627,510050.SH,2.885,-0.343,-0.041,1.502,0.842,-0.661,0.105253648491,0.0875166792301,0.080527245313,0.0960628789126,0.107029539987,0.114740048938,0.108008907786,0.104496250768,L4,IH1806,2854.0
20171110,10001033.SH,510050P1806M02850,2.85,0.0587,0.0599,0.0537,0.0537,911.0,2378.0,528943.0,10000,20180627,510050.SH,2.918,-0.304,-0.045,1.337,0.809,-0.59,0.0895042125963,0.0927200569233,0.0847740382017,0.0914024494812,0.108076504734,0.114582886658,0.108626006417,0.104957571455,L4,IH1806,2887.2
