日期,合约编码,交易代码,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,到期日,标的代码,标的收盘价,Delta,Theta,Gamma,Vega,Rho,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,连续标志,期货代码,期货收盘
20170427,10000895.SH,510050P1712M02400,2.4,0.1081,0.1108,0.0513,0.1019,827.0,526.0,882123.0,10000,20171227,510050.SH,2.344,-0.495,-0.035,1.649,0.765,-0.844,0.0700992046655,0.0694739620966,0.0763496929465,0.0762202611193,0.0863887795462,0.0955726005254,0.0959009213542,0.10047408197,L4,IH1712,2256.2
20170428,10000895.SH,510050P1712M02400,2.4,0.1011,0.1058,0.1009,0.1016,477.0,785.0,491916.0,10000,20171227,510050.SH,2.34,-0.503,-0.033,1.694,0.762,-0.851,0.0616667530007,0.0696380847716,0.0763716121322,0.0762397314873,0.0858318378596,0.0953778263079,0.0957559062525,0.100342735729,L4,IH1712,2259.0
20170502,10000895.SH,510050P1712M02400,2.4,0.1016,0.1053,0.1001,0.1038,194.0,911.0,201384.0,10000,20171227,510050.SH,2.332,-0.519,-0.031,1.739,0.752,-0.861,0.0625074447271,0.0693843676585,0.074396073337,0.0760939276492,0.0856803683544,0.0949821751396,0.094322518056,0.100245226986,L4,IH1712,2253.8
20170503,10000895.SH,510050P1712M02400,2.4,0.1028,0.1067,0.1011,0.1052,466.0,1098.0,485939.0,10000,20171227,510050.SH,2.325,-0.534,-0.028,1.786,0.746,-0.878,0.056417708034,0.0666463419276,0.0681635870183,0.0735641548427,0.0775795440097,0.0936281118335,0.0942887888427,0.100319952765,L4,IH1712,2246.8
20170504,10000895.SH,510050P1712M02400,2.4,0.1071,0.1107,0.1021,0.1067,531.0,1338.0,567581.0,10000,20171227,510050.SH,2.32,-0.545,-0.026,1.826,0.741,-0.889,0.0460567658376,0.0513353561515,0.0681173565905,0.0736676543614,0.0774963481578,0.0936601651544,0.0940210089977,0.100351045518,L4,IH1712,2240.0
20170505,10000895.SH,510050P1712M02400,2.4,0.1077,0.1208,0.1061,0.1127,1420.0,2077.0,1627786.0,10000,20171227,510050.SH,2.313,-0.555,-0.027,1.774,0.735,-0.903,0.04248262519,0.0510240965308,0.067950299273,0.0735997354248,0.0774422032112,0.0936825358111,0.0938438486664,0.100415973771,L4,IH1712,2231.2
20170508,10000895.SH,510050P1712M02400,2.4,0.1139,0.1181,0.1083,0.1091,613.0,2320.0,699910.0,10000,20171227,510050.SH,2.318,-0.549,-0.028,1.8,0.733,-0.881,0.0365630651777,0.0523739797789,0.0654410511268,0.0728315499368,0.0770036911177,0.093603772245,0.0938553928376,0.100341787731,L4,IH1712,2239.0
20170509,10000895.SH,510050P1712M02400,2.4,0.109,0.1108,0.1051,0.1062,178.0,2427.0,190988.0,10000,20171227,510050.SH,2.315,-0.559,-0.024,1.889,0.728,-0.89,0.0360816276701,0.0520708955247,0.0645950801006,0.0726417434385,0.0760946428975,0.0929772880451,0.0938541121944,0.100261158139,L4,IH1712,2239.2
20170510,10000895.SH,510050P1712M02400,2.4,0.1053,0.1053,0.097,0.1003,335.0,2575.0,336094.0,10000,20171227,510050.SH,2.321,-0.551,-0.023,1.951,0.731,-0.872,0.0361418238141,0.0535205047422,0.0597949150145,0.0720564229399,0.0760716290397,0.0918772796774,0.0936751547662,0.0999255038041,L4,IH1712,2247.6
20170511,10000895.SH,510050P1712M02400,2.4,0.1021,0.1021,0.0949,0.0949,689.0,2960.0,681210.0,10000,20171227,510050.SH,2.334,-0.525,-0.027,1.915,0.738,-0.831,0.0480284574535,0.0584522631219,0.0622208066859,0.0722251529745,0.0759693480053,0.091495348838,0.0938524556065,0.100073812671,L4,IH1712,2259.0
20170512,10000895.SH,510050P1712M02400,2.4,0.095,0.095,0.0833,0.0841,994.0,3176.0,850387.0,10000,20171227,510050.SH,2.37,-0.457,-0.037,1.765,0.745,-0.731,0.0903822114454,0.0804521054487,0.0761170621437,0.0784519669213,0.0787996683158,0.0938430551433,0.0944550372078,0.101525785721,L4,IH1712,2288.2
